,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.030316852033138275,0.11260366439819336,0.10918214172124863,0.12078597396612167,0.1529950350522995,0.1452922224998474,0.10974334925413132,0.19766171276569366,0.10495888441801071,0.09093501418828964,0.15827234089374542,0.113027423620224,0.07820111513137817,0.16208334267139435,0.11811280995607376,0.11422513425350189,0.16180568933486938,0.08833978325128555,0.1277693510055542,0.16170412302017212,0.10556858032941818,0.11307307332754135,0.09699280560016632,0.12837092578411102,0.1351841241121292,0.10118886083364487,0.11966447532176971,0.0899791568517685,0.09401212632656097,0.14116887748241425,0.11030573397874832,0.13013742864131927,0.09421949833631516,0.11384928971529007,0.10293660312891006,0.1443745642900467,0.13797731697559357,0.11421892791986465,0.1080874651670456,0.16211526095867157,0.1639881730079651,0.13720200955867767
85,Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.11729544401168823,0.02086116559803486,0.020049335435032845,0.01912776753306389,0.01690894365310669,0.014842421747744083,0.01698952354490757,0.01447551604360342,0.01736171543598175,0.02263680286705494,0.014734822325408459,0.01466833334416151,0.013982061296701431,0.022535396739840508,0.01274549588561058,0.014701287262141705,0.016197942197322845,0.023638134822249413,0.020412202924489975,0.018071018159389496,0.017836667597293854,0.015626898035407066,0.02161620929837227,0.016759520396590233,0.015854982659220695,0.021292030811309814,0.0186617448925972,0.02235727198421955,0.02650153450667858,0.01308746263384819,0.02469654008746147,0.015298556536436081,0.017202146351337433,0.018725283443927765,0.013010340742766857,0.027367228642106056,0.018567901104688644,0.012430058792233467,0.01653347723186016,0.017945239320397377,0.012310398742556572,0.022252002730965614
86,"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,0.0017049101879820228,0.0001374949497403577,0.00017397923511452973,0.0001012954453472048,0.0002216523134848103,0.0002528380136936903,0.0001370606478303671,0.00011351628927513957,9.009927453007549e-05,0.00017150068015325814,0.0001135210259235464,0.0001668092590989545,0.0002961709105875343,7.902730430942029e-05,0.00013350925291888416,0.00016042625065892935,0.00013883798965252936,0.00013716681860387325,7.579394878121093e-05,9.413596126250923e-05,7.131565507734194e-05,9.947991202352569e-05,0.00020036670321132988,7.9725134128239e-05,0.00017361700884066522,0.0002031081385212019,0.0001851326524047181,0.00010686746099963784,6.847426993772388e-05,0.00018273877503816038,0.00018866700702346861,0.0003477794525679201,0.0001807762309908867,7.123296381905675e-05,0.00010800664313137531,0.00012328340380918235,0.00013661864795722067,0.0003187699767295271,0.00026222228188998997,8.344394154846668e-05,0.00024948667851276696,9.346246952190995e-05
87,Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,0.012450777925550938,0.049447767436504364,0.04047249257564545,0.045587264001369476,0.03996647149324417,0.05504380911588669,0.042673349380493164,0.04870079085230827,0.041009195148944855,0.043436359614133835,0.03879895061254501,0.02867826446890831,0.03370064124464989,0.05613911524415016,0.028718968853354454,0.06057019531726837,0.04139223322272301,0.03875221312046051,0.04147820919752121,0.04226679354906082,0.034934159368276596,0.052617575973272324,0.04521609842777252,0.040851790457963943,0.06672077625989914,0.03386412188410759,0.039124537259340286,0.04358823969960213,0.0470457524061203,0.04685886576771736,0.05773715674877167,0.04297420755028725,0.047754984349012375,0.07269862294197083,0.04359392821788788,0.052402399480342865,0.02802281454205513,0.04493064805865288,0.04479849711060524,0.051994360983371735,0.047227419912815094,0.03970799967646599
88,Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,0.010856950655579567,0.0037125570233911276,0.00410866504535079,0.0023081472609192133,0.0032676085829734802,0.0027246535755693913,0.0031625647097826004,0.0036648937966674566,0.002620215993374586,0.004966554697602987,0.00439844373613596,0.001960628665983677,0.0024426369927823544,0.0034029141534119844,0.0025618979707360268,0.0029420177452266216,0.0040104021318256855,0.0049759866669774055,0.0028871388640254736,0.0026965662837028503,0.002223565010353923,0.0030574838165193796,0.0036877410020679235,0.0026570362970232964,0.002506138291209936,0.005472240503877401,0.003907785750925541,0.002877710619941354,0.0054417927749454975,0.0020297507289797068,0.0020368623081594706,0.0027711063157767057,0.004751124884933233,0.0050525180995464325,0.00253123021684587,0.002941585611552,0.002754822839051485,0.0012472992530092597,0.004447584040462971,0.009971561841666698,0.004467860795557499,0.004152401816099882
89,Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,0.03143380582332611,0.008670954965054989,0.006994302850216627,0.008924925699830055,0.009807778522372246,0.012024138122797012,0.013660402968525887,0.007400644011795521,0.006467282306402922,0.010995212942361832,0.011076351627707481,0.007234749384224415,0.0059507498517632484,0.007107768207788467,0.007190614473074675,0.008341902866959572,0.010215358808636665,0.00561569957062602,0.00911648292094469,0.007088581565767527,0.006217929534614086,0.0072359549812972546,0.009479616768658161,0.004154379945248365,0.007989002391695976,0.010794694535434246,0.007997638545930386,0.006640681531280279,0.011966751888394356,0.009137298911809921,0.008738934062421322,0.0076983957551419735,0.011511605232954025,0.009305516257882118,0.007380146067589521,0.004223215859383345,0.006896150764077902,0.0027296296320855618,0.011497384868562222,0.02109815925359726,0.0165218748152256,0.005517121404409409
90,The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,4.42024111180217e-06,1.776116005203221e-05,1.1136926332255825e-05,8.342331966559868e-06,7.348997314693406e-06,1.1807818736997433e-05,1.3181007489038166e-05,1.3803105503029656e-05,1.2809160580218304e-05,1.5661946235923097e-05,1.14067461254308e-05,6.612116521864664e-06,1.5215807252388913e-05,1.1965313206019346e-05,1.6533398593310267e-05,1.1827129128505476e-05,1.8319860828341916e-05,2.1878746338188648e-05,1.2988096386834513e-05,2.013303674175404e-05,5.870790573681006e-06,1.7119231415563263e-05,2.9743367122136988e-05,1.73423504747916e-05,1.3770246368949302e-05,1.8869246559916064e-05,1.4815461327088997e-05,1.4534947695210576e-05,1.9376957425265573e-05,1.4485211977444123e-05,4.592026471073041e-06,7.028729669400491e-06,9.645043064665515e-06,7.29594057702343e-06,1.4900318092259113e-05,7.955877663334832e-06,2.5737896066857502e-05,1.5062314560054801e-05,1.876055284810718e-05,1.992810757656116e-05,8.700367288838606e-06,2.5792111046030186e-05
91,Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,0.0889245867729187,0.008391443639993668,0.005001076031476259,0.004202045034617186,0.005633172113448381,0.0055702002719044685,0.006997107062488794,0.007340248208492994,0.004796749446541071,0.006160064600408077,0.007846137508749962,0.0041450983844697475,0.006082342471927404,0.0068832081742584705,0.004083806648850441,0.007298700511455536,0.004986144136637449,0.008326024748384953,0.007812783122062683,0.008879047818481922,0.00548101169988513,0.007362211588770151,0.006013928912580013,0.008278965018689632,0.007999809458851814,0.006319377105683088,0.0063552334904670715,0.008144407533109188,0.011219206266105175,0.005489842966198921,0.005424518138170242,0.004551359452307224,0.008435075171291828,0.008141825906932354,0.004853463731706142,0.005870996043086052,0.00701367249712348,0.003317571245133877,0.006895480211824179,0.010506445541977882,0.006661735940724611,0.0066094547510147095
92,New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.7908753752708435,0.13009989261627197,0.06326745450496674,0.0946122258901596,0.05460214987397194,0.09052494168281555,0.05549171194434166,0.054132141172885895,0.059909749776124954,0.05757693573832512,0.07279779762029648,0.059831567108631134,0.07702403515577316,0.06556437164545059,0.05389680340886116,0.05675480514764786,0.06306299567222595,0.10207527130842209,0.015188166871666908,0.050359826534986496,0.054031580686569214,0.06792067736387253,0.07629560679197311,0.06182510778307915,0.0767388865351677,0.08070013672113419,0.06642340123653412,0.1185975968837738,0.11236037313938141,0.1389765441417694,0.05558033660054207,0.06034592539072037,0.08562945574522018,0.13630817830562592,0.019904421642422676,0.10760238021612167,0.06986267119646072,0.03551645949482918,0.06172674894332886,0.05288175493478775,0.0580134391784668,0.03983920067548752
93,Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,0.6761296987533569,0.30455249547958374,0.3031476140022278,0.4181377589702606,0.21534942090511322,0.45756930112838745,0.3145430386066437,0.25056976079940796,0.26209351420402527,0.30850884318351746,0.21934551000595093,0.3516146242618561,0.24311846494674683,0.2821318209171295,0.3075852692127228,0.3224203586578369,0.33155515789985657,0.18845808506011963,0.30040040612220764,0.2644185423851013,0.3427641987800598,0.23736535012722015,0.308011919260025,0.19624154269695282,0.3137052059173584,0.25406336784362793,0.18780791759490967,0.1248333677649498,0.15678676962852478,0.41567152738571167,0.3438030183315277,0.1877385675907135,0.26441022753715515,0.36377647519111633,0.35582444071769714,0.23522807657718658,0.18253786861896515,0.3338145613670349,0.2750189006328583,0.2508668303489685,0.2836945652961731,0.18704690039157867
94,Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.5598105788230896,0.016880735754966736,0.014287212863564491,0.022489022463560104,0.012317723594605923,0.02016238309442997,0.021089399233460426,0.012747383676469326,0.016755996271967888,0.013087746687233448,0.0098124910145998,0.003213511547073722,0.010567426681518555,0.019411129876971245,0.012546569108963013,0.012776029296219349,0.016914207488298416,0.007186323404312134,0.014027967117726803,0.020868942141532898,0.009155835025012493,0.01454534474760294,0.009859112091362476,0.009560678154230118,0.01566745899617672,0.01062339823693037,0.018437039107084274,0.007184782065451145,0.010462846606969833,0.018868006765842438,0.04128960147500038,0.013686113990843296,0.015282736159861088,0.0135431457310915,0.016189634799957275,0.004912964534014463,0.02724432572722435,0.008482656441628933,0.010290776379406452,0.02206050045788288,0.026989754289388657,0.006516776978969574
95,Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,0.0009181197383441031,0.001365627977065742,0.0015583914937451482,0.0008001030655577779,0.001097281463444233,0.001553908921778202,0.0010147667489945889,0.0012588754761964083,0.0019546241965144873,0.0008444988052360713,0.0011517927050590515,0.001838072668761015,0.0012856113025918603,0.0016314563108608127,0.002070486778393388,0.0011013720650225878,0.0016766375629231334,0.0013894239673390985,0.0010013912105932832,0.001789189176633954,0.0021350092720240355,0.0012941474560648203,0.001805386389605701,0.0012707114219665527,0.0016941257053986192,0.000891911331564188,0.0018120792228728533,0.0018700050422921777,0.001626284676603973,0.0015905332984402776,0.0009518235456198454,0.001398277236148715,0.001173617085441947,0.001886857207864523,0.0011532235657796264,0.0013019023463129997,0.0010768109932541847,0.0014149958733469248,0.0011040382087230682,0.002093409886583686,0.0013757115229964256,0.001604706048965454
96,Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.0008964124717749655,0.0014469833113253117,0.0012689128052443266,0.0010915335733443499,0.001085051684640348,0.0008623478934168816,0.000982186058536172,0.0011199571890756488,0.0017814576858654618,0.0009240929502993822,0.0009725004201754928,0.001727980561554432,0.001472504809498787,0.0012272067833691835,0.001544965198263526,0.0013047127285972238,0.0012575106229633093,0.0010806152131408453,0.0011188773205503821,0.0015680199721828103,0.001519569894298911,0.0009150624391622841,0.0014319356996566057,0.0010766545310616493,0.0012769948225468397,0.0013603204861283302,0.001708154915831983,0.001225341227836907,0.0015133315464481711,0.0013565421104431152,0.0013416375732049346,0.0013604164123535156,0.0015493097016587853,0.0010752789676189423,0.0013796344865113497,0.0011396084446460009,0.0013725599274039268,0.0014766629319638014,0.0010168664157390594,0.0012919845758005977,0.0013459747424349189,0.002645996166393161
97,Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.005892271641641855,0.004521606024354696,0.005156340077519417,0.005020542535930872,0.005212185904383659,0.0050339000299572945,0.005427164025604725,0.00486924359574914,0.004741360433399677,0.005074099637567997,0.005187938455492258,0.0052098678424954414,0.004710721783339977,0.00514987763017416,0.004923560656607151,0.004587345756590366,0.005147267132997513,0.0046163215301930904,0.005144667811691761,0.004713919945061207,0.004942324943840504,0.004400133155286312,0.004691090900450945,0.005542703904211521,0.004218910355120897,0.0040425704792141914,0.004334757570177317,0.004609369207173586,0.004556605126708746,0.0050683715380728245,0.004916886333376169,0.004345043562352657,0.004832272417843342,0.0046816617250442505,0.004609775263816118,0.004894101060926914,0.005255741998553276,0.005224474705755711,0.005360592622309923,0.004777969792485237,0.004412656184285879,0.005550479982048273
98,William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.1034550592303276,0.043008964508771896,0.0490022711455822,0.05477683246135712,0.0652134120464325,0.04127883538603783,0.040894217789173126,0.02946862205862999,0.032884061336517334,0.022710494697093964,0.05376506224274635,0.057094741612672806,0.027781710028648376,0.03376394137740135,0.026351606473326683,0.07469654828310013,0.04407499358057976,0.02430657483637333,0.04775034263730049,0.0242699533700943,0.021960314363241196,0.05238238349556923,0.037604786455631256,0.02488778345286846,0.04381397366523743,0.03862951695919037,0.044114310294389725,0.019563235342502594,0.06043229252099991,0.06465396285057068,0.058669451624155045,0.020152181386947632,0.045272957533597946,0.0520300455391407,0.023004930466413498,0.024019606411457062,0.04046740010380745,0.025252988561987877,0.04838079959154129,0.03363513574004173,0.027647756040096283,0.03283379599452019
99,Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,0.00015239592175930738,0.0115306181833148,0.007212547585368156,0.007378220558166504,0.009383532218635082,0.01962490938603878,0.016843417659401894,0.008605482056736946,0.013110176660120487,0.01037844829261303,0.010096142999827862,0.00538901099935174,0.011313951574265957,0.012420913204550743,0.012566542252898216,0.015721283853054047,0.018680039793252945,0.011689268983900547,0.011816232465207577,0.016365066170692444,0.007852334529161453,0.012800224125385284,0.013555946759879589,0.009912984445691109,0.012578099966049194,0.02184017188847065,0.015508556738495827,0.014714709483087063,0.011222274042665958,0.008471089415252209,0.010398666374385357,0.009834888391196728,0.012101085856556892,0.01135113276541233,0.008531313389539719,0.013668766245245934,0.011989941820502281,0.005515221040695906,0.008111286908388138,0.016510210931301117,0.006159635726362467,0.009558532387018204
100,The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.1596706509590149,0.025157591328024864,0.06866823881864548,0.030362088233232498,0.02655269391834736,0.03370236977934837,0.02353232353925705,0.02087334357202053,0.016109896823763847,0.015490168705582619,0.04992415010929108,0.042642880231142044,0.014136658050119877,0.01648516207933426,0.024603718891739845,0.04367201775312424,0.03390168771147728,0.01804693602025509,0.030774986371397972,0.017512770369648933,0.016444286331534386,0.034640707075595856,0.01903492771089077,0.01806832104921341,0.017555613070726395,0.026885824277997017,0.05395325645804405,0.014834209345281124,0.02715856023132801,0.02506348490715027,0.02969023957848549,0.017733760178089142,0.029009677469730377,0.033168017864227295,0.02034033089876175,0.03766738995909691,0.01507134735584259,0.017796378582715988,0.0279214009642601,0.02582690306007862,0.01733725145459175,0.03573847934603691
101,The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.40131568908691406,0.012681322172284126,0.012212664820253849,0.012125063687562943,0.012469456531107426,0.013892619870603085,0.011704729869961739,0.010094748809933662,0.006961883045732975,0.011210094206035137,0.012189922854304314,0.007077453192323446,0.010350932367146015,0.00963044073432684,0.00952622015029192,0.00899816956371069,0.012158756144344807,0.02226642519235611,0.010794004425406456,0.011236894875764847,0.011774668470025063,0.015367132611572742,0.012540675699710846,0.010175932198762894,0.018473166972398758,0.01646360382437706,0.017353398725390434,0.012885711155831814,0.016387812793254852,0.011471081525087357,0.01079654973000288,0.006379196420311928,0.016352105885744095,0.0169048011302948,0.00841471552848816,0.013271513395011425,0.007960072718560696,0.007202670443803072,0.012525536119937897,0.013393746688961983,0.014458476565778255,0.011698073707520962
102,Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,0.1314517706632614,0.03403550013899803,0.040141597390174866,0.028689788654446602,0.027520466595888138,0.03488906845450401,0.036148980259895325,0.03825034201145172,0.03830370679497719,0.029851390048861504,0.04611543193459511,0.019080348312854767,0.04103909432888031,0.033608488738536835,0.03697960078716278,0.017499668523669243,0.044261857867240906,0.043423011898994446,0.028803454712033272,0.03332822397351265,0.028547044843435287,0.03419607877731323,0.039156507700681686,0.04502405226230621,0.03171200677752495,0.037836577743291855,0.03537670150399208,0.03888462111353874,0.030501749366521835,0.02999156154692173,0.026165703311562538,0.03831935301423073,0.033217016607522964,0.035924192517995834,0.028256088495254517,0.04367687925696373,0.014132133685052395,0.01989775523543358,0.036958396434783936,0.04115665704011917,0.037335027009248734,0.04062962904572487
103,Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,0.00016820845485199243,7.072632683957636e-07,4.366654593468411e-07,4.704973264324508e-07,6.431881161006459e-07,7.558593893008947e-07,4.439743293005449e-07,4.5420941319207486e-07,4.861773277298198e-07,3.581752423542639e-07,4.216457512029592e-07,3.940734814023017e-07,7.481470447601168e-07,5.617686156256241e-07,3.376211168415466e-07,4.961604531672492e-07,5.704401360162592e-07,2.8113072403357364e-07,8.135398275044281e-07,4.300642899579543e-07,5.513037990567682e-07,6.236708713913686e-07,5.77558694203617e-07,5.550676291932177e-07,8.500279022882751e-07,5.665552293976361e-07,4.754304541165766e-07,3.278791780303436e-07,4.263834227913321e-07,5.812084964418318e-07,7.297757065316546e-07,3.1734174399389303e-07,9.201969533023657e-07,3.043152503323654e-07,5.210512767916953e-07,3.138273996228236e-07,5.785234407085227e-07,5.717758995160693e-07,5.123080768498767e-07,3.9274553387258493e-07,3.5548569599086477e-07,2.8252921424609667e-07
104,The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,0.004212476313114166,0.004831436090171337,0.004604679066687822,0.005490886978805065,0.005774169694632292,0.005210957024246454,0.005624475423246622,0.004787304904311895,0.0038429382257163525,0.002879443811252713,0.005191037897020578,0.0031635253690183163,0.00401329854503274,0.004456180613487959,0.004834763240069151,0.006830087397247553,0.005094434600323439,0.007387110032141209,0.004182589706033468,0.006357323378324509,0.004156392067670822,0.007385125383734703,0.005181558895856142,0.007636469788849354,0.003313814289867878,0.0077773043885827065,0.00805386807769537,0.007292593829333782,0.007507414557039738,0.0038983006961643696,0.0045355199836194515,0.005631468258798122,0.006832343526184559,0.005780641920864582,0.005830417387187481,0.008352715522050858,0.006199442781507969,0.0030415263026952744,0.005114402621984482,0.007332103326916695,0.005426748655736446,0.005150328390300274
105,Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.9975764155387878,0.9949533343315125,0.9945713877677917,0.9958550333976746,0.9956527948379517,0.9917141795158386,0.9949565529823303,0.9910593628883362,0.9948180317878723,0.9956222176551819,0.9933172464370728,0.9813866019248962,0.9934437274932861,0.9944455623626709,0.990869402885437,0.9926705360412598,0.9937217831611633,0.9925462603569031,0.9918940663337708,0.9941514134407043,0.9948126077651978,0.9930025935173035,0.9946521520614624,0.994536280632019,0.9936647415161133,0.995119571685791,0.9935756325721741,0.9953421354293823,0.9947885274887085,0.9933180809020996,0.9934678673744202,0.9934868812561035,0.9952925443649292,0.9950470924377441,0.9910265803337097,0.9954391121864319,0.9808135628700256,0.9965908527374268,0.9918855428695679,0.9939805269241333,0.9924253225326538,0.9950190782546997
