,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_time,ans_prob_obs_edit_subject_people,ans_prob_obs_edit_subject_year,ans_prob_obs_edit_subject_way,ans_prob_obs_edit_subject_thing,ans_prob_obs_edit_subject_man,ans_prob_obs_edit_subject_day,ans_prob_obs_edit_subject_life,ans_prob_obs_edit_subject_woman,ans_prob_obs_edit_subject_world,ans_prob_obs_edit_subject_child,ans_prob_obs_edit_subject_school,ans_prob_obs_edit_subject_state,ans_prob_obs_edit_subject_family,ans_prob_obs_edit_subject_president,ans_prob_obs_edit_subject_house,ans_prob_obs_edit_subject_student,ans_prob_obs_edit_subject_part,ans_prob_obs_edit_subject_place,ans_prob_obs_edit_subject_problem,ans_prob_obs_edit_subject_country,ans_prob_obs_edit_subject_week,ans_prob_obs_edit_subject_point,ans_prob_obs_edit_subject_hand,ans_prob_obs_edit_subject_group,ans_prob_obs_edit_subject_guy,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_question,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_night,ans_prob_obs_edit_subject_game,ans_prob_obs_edit_subject_number,ans_prob_obs_edit_subject_money,ans_prob_obs_edit_subject_lot,ans_prob_obs_edit_subject_book,ans_prob_obs_edit_subject_system,ans_prob_obs_edit_subject_government,ans_prob_obs_edit_subject_city,ans_prob_obs_edit_subject_company,ans_prob_obs_edit_subject_story
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.030316852033138275,0.11260366439819336,0.1222190111875534,0.11137296259403229,0.1170225441455841,0.09089314192533493,0.08688712120056152,0.11440863460302353,0.10749581456184387,0.1090911328792572,0.10014960914850235,0.11517442017793655,0.10237737745046616,0.06818267703056335,0.16003122925758362,0.15984748303890228,0.09848310053348541,0.08961031585931778,0.0727241039276123,0.10419788956642151,0.07986986637115479,0.13006511330604553,0.12823225557804108,0.13917802274227142,0.12168855220079422,0.07978438585996628,0.1352655291557312,0.07439952343702316,0.08489635586738586,0.09532102942466736,0.10949918627738953,0.08131410926580429,0.12110733240842819,0.15976457297801971,0.08197953552007675,0.0934358686208725,0.12256305664777756,0.15548372268676758,0.10454442352056503,0.09081559628248215,0.10822607576847076,0.12151343375444412
85,Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.11729544401168823,0.02086116559803486,0.020129846408963203,0.02842017076909542,0.024802030995488167,0.0163992028683424,0.01779615320265293,0.020989295095205307,0.016765734180808067,0.03335458040237427,0.01727091334760189,0.02688843570649624,0.020176421850919724,0.02759186178445816,0.015421317890286446,0.021656634286046028,0.015303537249565125,0.01765335723757744,0.02034139819443226,0.017183372750878334,0.01734723336994648,0.022355247288942337,0.01952294446527958,0.020674344152212143,0.015150681138038635,0.022750038653612137,0.020644081756472588,0.022810759022831917,0.013058985583484173,0.018155569210648537,0.01577640324831009,0.020659012719988823,0.02356632985174656,0.020492328330874443,0.021743014454841614,0.022899039089679718,0.017975442111492157,0.01618577167391777,0.021634390577673912,0.02046343870460987,0.019314905628561974,0.027727562934160233
86,"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,0.0017049101879820228,0.0001374949497403577,0.00018150682444684207,7.658811955479905e-05,8.62265151226893e-05,0.00010780961747514084,0.00015478926070500165,0.00010453279537614435,0.00013266691530589014,9.950877574738115e-05,0.00014119849947746843,9.949868399417028e-05,7.389913662336767e-05,9.192822471959516e-05,0.00011606379121076316,0.00010387007932877168,0.00013833124830853194,0.0002547552576288581,0.0001526631967863068,0.0001388970558764413,0.0002121655852533877,8.535302913514897e-05,0.00013443997886497527,9.285558917326853e-05,0.00010651210322976112,0.00013813033001497388,0.00012184478691779077,7.893222937127575e-05,2.7891072022612207e-05,6.899889558553696e-05,0.0002300575579283759,0.00015488082135561854,0.00019402724865358323,9.239284554496408e-05,0.00013885255611967295,0.00012276168854441494,7.357921276707202e-05,6.506200588773936e-05,7.394095155177638e-05,0.0001851678389357403,0.00012774759670719504,0.00012321748363319784
87,Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,0.012450777925550938,0.049447767436504364,0.04180636629462242,0.04105791449546814,0.05026596412062645,0.046991631388664246,0.03479019179940224,0.05360500141978264,0.0361710861325264,0.0432625412940979,0.049281325191259384,0.03815183788537979,0.0429530031979084,0.04447224363684654,0.041105370968580246,0.031208176165819168,0.044437225908041,0.04268418624997139,0.037343960255384445,0.03965160623192787,0.035565488040447235,0.040432434529066086,0.03514843061566353,0.04184870794415474,0.04021313041448593,0.04256237670779228,0.035261452198028564,0.029555924236774445,0.04161499813199043,0.04468648135662079,0.030970845371484756,0.04178153723478317,0.038361527025699615,0.04645048454403877,0.04175512492656708,0.038935586810112,0.038557011634111404,0.04065655544400215,0.049172189086675644,0.037745971232652664,0.027513328939676285,0.039479002356529236
88,Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,0.010856950655579567,0.0037125570233911276,0.0038015381433069706,0.0025345194153487682,0.002772202715277672,0.0018766621360555291,0.005203885491937399,0.004462646786123514,0.005956795997917652,0.002991743152961135,0.004056167788803577,0.004271430894732475,0.00450111972168088,0.0031055458821356297,0.002934841439127922,0.005956112407147884,0.0027257567271590233,0.0024390029720962048,0.0025893731508404016,0.005595006514340639,0.003042838769033551,0.0026177926920354366,0.006907732225954533,0.006633681710809469,0.0018232865259051323,0.0021688153501600027,0.005506887566298246,0.003606613026931882,0.0031156728509813547,0.0031371572986245155,0.002715589012950659,0.004396090749651194,0.003557667601853609,0.004371367394924164,0.0027841036207973957,0.003961112815886736,0.0033498439006507397,0.004258167464286089,0.005367513746023178,0.002362455241382122,0.005345650017261505,0.0011896940413862467
89,Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,0.03143380582332611,0.008670954965054989,0.008864963427186012,0.007386807817965746,0.0077386354096233845,0.007335407193750143,0.009511442855000496,0.01536334864795208,0.010978308506309986,0.009723475202918053,0.012237864546477795,0.010898325592279434,0.013029564172029495,0.007170971482992172,0.010194134898483753,0.013693956658244133,0.006254737265408039,0.009889919310808182,0.0075844656676054,0.011725042015314102,0.009231917560100555,0.006320430897176266,0.011805879883468151,0.014647115021944046,0.005344817880541086,0.00539879547432065,0.012463183142244816,0.01202663779258728,0.012250002473592758,0.006236170884221792,0.00836305133998394,0.008946437388658524,0.007688754703849554,0.011600468307733536,0.010451880283653736,0.012268985621631145,0.008811983279883862,0.010505778715014458,0.007991286925971508,0.005719725973904133,0.012304932810366154,0.003988106269389391
90,The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,4.42024111180217e-06,1.776116005203221e-05,2.4324128389707766e-05,1.468964183004573e-05,1.1951235137530603e-05,1.4238377843867056e-05,8.173173227987718e-06,1.6075056919362396e-05,3.778154859901406e-05,9.200200111081358e-06,2.02815263037337e-05,4.1798597521847114e-05,1.1603229722823016e-05,9.05138767848257e-06,3.227953129680827e-05,4.1855186282191426e-05,7.926334546937142e-06,1.2066809176758397e-05,1.0283651135978289e-05,1.6634021449135616e-05,1.5980809621396475e-05,9.829679584072437e-06,3.402476795599796e-05,9.105155186261982e-06,2.7390204195398837e-05,2.2053105567465536e-05,2.2131516743684188e-05,1.7727104932419024e-05,1.720710497465916e-05,5.1243741836515255e-06,2.729962761804927e-05,2.0902631149510853e-05,2.3834980311221443e-05,3.227786874049343e-05,2.824156399583444e-05,2.484291690052487e-05,2.431287975923624e-05,3.899883449776098e-05,1.6758558558649383e-05,2.6032888854388148e-05,8.863625225785654e-06,2.213312836829573e-05
91,Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,0.0889245867729187,0.008391443639993668,0.0070150187239050865,0.0045531620271503925,0.007820253260433674,0.007107801269739866,0.008706852793693542,0.007557785604149103,0.0061630443669855595,0.004924949258565903,0.006042389199137688,0.008174349553883076,0.007403718773275614,0.004534794017672539,0.005383212585002184,0.006674071773886681,0.012142268940806389,0.00620714295655489,0.005799020640552044,0.009546373039484024,0.006676496937870979,0.007289892062544823,0.008327263407409191,0.008526970632374287,0.005944701377302408,0.008518167771399021,0.01238248310983181,0.008014666847884655,0.006395850330591202,0.006591175217181444,0.008494499139487743,0.008214941248297691,0.008462769910693169,0.01012451108545065,0.006273346953094006,0.006927290465682745,0.012269515544176102,0.007793536875396967,0.005789761431515217,0.003817277029156685,0.0071381754241883755,0.006385006010532379
92,New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.7908753752708435,0.13009989261627197,0.07449653744697571,0.0806470736861229,0.07833538949489594,0.04745304211974144,0.06450927257537842,0.1145830973982811,0.10294410586357117,0.05365312099456787,0.09227680414915085,0.08900748938322067,0.06993924081325531,0.0640728771686554,0.04443097487092018,0.10947268456220627,0.1322731226682663,0.07090482115745544,0.0684184655547142,0.055893827229738235,0.15256085991859436,0.035686466842889786,0.05788423493504524,0.14423668384552002,0.07863987237215042,0.053698502480983734,0.07748517394065857,0.08747772127389908,0.04732374846935272,0.05174901336431503,0.09463817626237869,0.0834064781665802,0.14074616134166718,0.061073195189237595,0.08782701939344406,0.04992510378360748,0.1032370999455452,0.1268617808818817,0.12593114376068115,0.07941120862960815,0.1851819008588791,0.057155121117830276
93,Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,0.6761296987533569,0.30455249547958374,0.1943604052066803,0.24852873384952545,0.34272336959838867,0.19773997366428375,0.17603819072246552,0.26869016885757446,0.2844115197658539,0.42302992939949036,0.29086539149284363,0.17449752986431122,0.3811417520046234,0.2897021174430847,0.23009663820266724,0.35906416177749634,0.17226091027259827,0.23304548859596252,0.25067630410194397,0.21944698691368103,0.26944679021835327,0.26046785712242126,0.2737607955932617,0.2923290431499481,0.2673652768135071,0.2793789803981781,0.19255304336547852,0.2731265425682068,0.17588746547698975,0.23976245522499084,0.23347364366054535,0.33726879954338074,0.21707020699977875,0.18254391849040985,0.23075781762599945,0.3214537501335144,0.1665661782026291,0.20188404619693756,0.20797313749790192,0.19278450310230255,0.31300055980682373,0.3441140055656433
94,Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.5598105788230896,0.016880735754966736,0.009984789416193962,0.009333666414022446,0.012261751107871532,0.009740583598613739,0.009272156283259392,0.01767340861260891,0.013796975836157799,0.013916286639869213,0.010419303551316261,0.0053871069103479385,0.02013222500681877,0.009020837023854256,0.014400358311831951,0.014533983543515205,0.006732593290507793,0.00824627373367548,0.0120841758325696,0.012794001959264278,0.007191505283117294,0.017382944002747536,0.009638899937272072,0.013169069774448872,0.015429041348397732,0.018001221120357513,0.013620339334011078,0.01757306419312954,0.019608434289693832,0.010969099588692188,0.020787512883543968,0.01589088700711727,0.015345005318522453,0.013665911741554737,0.00853043794631958,0.043443676084280014,0.025135040283203125,0.013045919127762318,0.008731035515666008,0.005173342768102884,0.012069876305758953,0.018243521451950073
95,Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,0.0009181197383441031,0.001365627977065742,0.000892081530764699,0.0014580104034394026,0.001213904470205307,0.0011184066534042358,0.0009882055455818772,0.0011261245235800743,0.0013083253288641572,0.0011119088158011436,0.0014443981926888227,0.0014835221227258444,0.0012520384043455124,0.0008053731289692223,0.001303912722505629,0.0006031034281477332,0.0013263111468404531,0.0011086557060480118,0.0009283224935643375,0.0013997029745951295,0.0010926572140306234,0.0006127390661276877,0.0008635894046165049,0.001140648266300559,0.0014540695119649172,0.001363692106679082,0.0008516596863046288,0.001085700816474855,0.0012470355723053217,0.0016223752172663808,0.0017569512128829956,0.0011360375210642815,0.0010816424619406462,0.0012312546605244279,0.0010806889040395617,0.001286645419895649,0.001455456716939807,0.0013699791161343455,0.0011796457692980766,0.0017765931552276015,0.0006598755135200918,0.001305702026002109
96,Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.0008964124717749655,0.0014469833113253117,0.0012678748462349176,0.0011742108035832644,0.0013721814611926675,0.001710186363197863,0.0012822415446862578,0.001671681529842317,0.0015186904929578304,0.0015882099978625774,0.0016683434369042516,0.0009878771379590034,0.0016316759865731,0.0011840836377814412,0.0017148673068732023,0.0010864045470952988,0.0014294665306806564,0.0013776030391454697,0.0012075476115569472,0.0010957436170428991,0.001320761046372354,0.0009910378139466047,0.0008358096820302308,0.0014912961050868034,0.0015889854403212667,0.0016465963562950492,0.0010087911505252123,0.0011606602929532528,0.0015756509965285659,0.0013605699641630054,0.001146906171925366,0.001493648043833673,0.001358063193038106,0.0010083089582622051,0.00101421435829252,0.00116006622556597,0.0016634897328913212,0.001056729000993073,0.0013854092685505748,0.0012482998427003622,0.001104482333175838,0.0012287547579035163
97,Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.005892271641641855,0.004521606024354696,0.005318649113178253,0.004288136959075928,0.004300280474126339,0.005238826386630535,0.005524023901671171,0.005254244431853294,0.0049689351581037045,0.004454019479453564,0.003680924419313669,0.005159605294466019,0.003904662560671568,0.004785316064953804,0.005139615386724472,0.003734810743480921,0.004535449203103781,0.005319022573530674,0.004367304500192404,0.0043625603429973125,0.004669050220400095,0.00506795896217227,0.0057303388603031635,0.004807800520211458,0.005013548769056797,0.0045328629203140736,0.004532388411462307,0.005035103764384985,0.005041023716330528,0.004569573327898979,0.0049880500882864,0.004258878529071808,0.0049229394644498825,0.0044722771272063255,0.005582070909440517,0.004001888912171125,0.004404150415211916,0.004991683177649975,0.004497343208640814,0.005124588496983051,0.004767484497278929,0.004531713668256998
98,William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.1034550592303276,0.043008964508771896,0.04473908990621567,0.024173451587557793,0.054521311074495316,0.060743048787117004,0.039830438792705536,0.061337005347013474,0.029532723128795624,0.06041689217090607,0.02982316166162491,0.0386086143553257,0.04179294779896736,0.045718055218458176,0.058372266590595245,0.06672395765781403,0.02821986749768257,0.05055134743452072,0.017156658694148064,0.03718789666891098,0.0355379618704319,0.021053967997431755,0.07222861051559448,0.04379928857088089,0.03333253040909767,0.022114034742116928,0.04949452355504036,0.023840639740228653,0.062085844576358795,0.03345080465078354,0.04510170966386795,0.03236396238207817,0.04305599629878998,0.0650683045387268,0.03890188783407211,0.024287451058626175,0.0614563450217247,0.033487603068351746,0.05325422063469887,0.03219684958457947,0.040140360593795776,0.019280187785625458
99,Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,0.00015239592175930738,0.0115306181833148,0.008545683696866035,0.00834832713007927,0.010794047266244888,0.008720828220248222,0.013973374851047993,0.012464426457881927,0.011129803024232388,0.013465605676174164,0.00943415705114603,0.015079529024660587,0.012956010177731514,0.00713506480678916,0.013073918409645557,0.008634394966065884,0.012598509900271893,0.009743628092110157,0.008731582202017307,0.013929375447332859,0.0156547911465168,0.014236760325729847,0.011801982298493385,0.009815671481192112,0.011141899041831493,0.013847636990249157,0.013514167629182339,0.010453511029481888,0.006941334810107946,0.01585458777844906,0.010108448565006256,0.010824568569660187,0.012847340665757656,0.014151245355606079,0.01187151949852705,0.016342543065547943,0.01443522423505783,0.015865053981542587,0.015998218208551407,0.009533174335956573,0.009023836813867092,0.009484448470175266
100,The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.1596706509590149,0.025157591328024864,0.02522159181535244,0.028455771505832672,0.019524721428751945,0.01849713921546936,0.0239342600107193,0.026602426543831825,0.019988033920526505,0.047430042177438736,0.03309955820441246,0.025647098198533058,0.020913708955049515,0.02905924990773201,0.029963167384266853,0.029495572671294212,0.011000486090779305,0.026339329779148102,0.01706390455365181,0.026717590168118477,0.04030676186084747,0.023687463253736496,0.03225221857428551,0.023432405665516853,0.015951329842209816,0.012845378369092941,0.02911311946809292,0.03242320939898491,0.04066278040409088,0.023691216483712196,0.027523208409547806,0.019664578139781952,0.02144698053598404,0.02627711184322834,0.018880033865571022,0.02432059310376644,0.018128179013729095,0.023426003754138947,0.03398144990205765,0.03167835250496864,0.02391415648162365,0.011579588055610657
101,The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.40131568908691406,0.012681322172284126,0.012158473022282124,0.011623481288552284,0.010421629063785076,0.00882834941148758,0.011869986541569233,0.014081750065088272,0.009486223571002483,0.01672898791730404,0.017034927383065224,0.020567482337355614,0.016454854980111122,0.008414304815232754,0.010365371592342854,0.01540327351540327,0.014530099928379059,0.013270974159240723,0.01271029468625784,0.016180576756596565,0.014433206990361214,0.010492661036550999,0.012176759541034698,0.016491007059812546,0.016484806314110756,0.008274771273136139,0.0143369659781456,0.014575941488146782,0.01322876662015915,0.011652680113911629,0.012193779461085796,0.018874913454055786,0.01190987043082714,0.013905915431678295,0.009694994427263737,0.011587959714233875,0.014167253859341145,0.011033214628696442,0.009475449100136757,0.012102880515158176,0.010314942337572575,0.00933851208537817
102,Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,0.1314517706632614,0.03403550013899803,0.02634231559932232,0.04192754998803139,0.026277853175997734,0.029696574434638023,0.04183509200811386,0.040034711360931396,0.018709201365709305,0.029603278264403343,0.028454115614295006,0.04326723888516426,0.04510324075818062,0.03319655358791351,0.03507988154888153,0.03534702956676483,0.026928886771202087,0.052583664655685425,0.029492730274796486,0.023837663233280182,0.029463350772857666,0.04929685220122337,0.039121780544519424,0.02743341028690338,0.03255203366279602,0.03940289467573166,0.038361188024282455,0.038765572011470795,0.03963718190789223,0.029003294184803963,0.04405395686626434,0.029737038537859917,0.031252700835466385,0.025659780949354172,0.035444218665361404,0.02891126461327076,0.04896845296025276,0.03719700127840042,0.042250048369169235,0.03413879871368408,0.04622157663106918,0.04242923483252525
103,Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,0.00016820845485199243,7.072632683957636e-07,5.219043828219583e-07,3.8802329527243273e-07,5.375366640691936e-07,2.91638031058028e-07,3.469425848834362e-07,4.265823463356355e-07,5.443690156425873e-07,7.439240334861097e-07,4.676988112350955e-07,3.540932596024504e-07,5.682934443029808e-07,6.40697351173003e-07,1.7425745681975968e-06,6.882979164402059e-07,3.5648471907734347e-07,1.0078406376123894e-06,5.945545353824855e-07,7.200852110145206e-07,4.243361786393507e-07,4.356127760729578e-07,1.1154191952300607e-06,5.070770612292108e-07,5.916257919125201e-07,2.7741631924982357e-07,4.766887968798983e-07,5.73068973608315e-07,6.463964723479876e-07,6.732756787641847e-07,4.801120780939527e-07,5.316755391504557e-07,3.6558014926413307e-07,2.535581415941124e-07,5.219672516432183e-07,6.430927896872163e-07,2.9313983418433054e-07,2.823121008077578e-07,5.001363092560496e-07,7.262016765707813e-07,8.23220545953518e-07,1.2949437859788304e-06
104,The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,0.004212476313114166,0.004831436090171337,0.007840586826205254,0.008881540969014168,0.004877811763435602,0.004885757341980934,0.006501118652522564,0.005244529340416193,0.0053353640250861645,0.0061114151030778885,0.005621356889605522,0.007490576710551977,0.005534891504794359,0.004102699924260378,0.005443889647722244,0.0039163860492408276,0.005215401295572519,0.004338784608989954,0.005128549877554178,0.007108812686055899,0.0070937140844762325,0.004379370249807835,0.008037539198994637,0.005605027545243502,0.00589299201965332,0.005071295890957117,0.006183503661304712,0.004534755367785692,0.005917971022427082,0.004051164723932743,0.006233022548258305,0.004439330194145441,0.005731361918151379,0.007498446386307478,0.0068577127531170845,0.006216118112206459,0.004166906233876944,0.01017704140394926,0.005006243009120226,0.006682560313493013,0.004535619635134935,0.005101371556520462
105,Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.9975764155387878,0.9949533343315125,0.9940172433853149,0.9962193369865417,0.9944053888320923,0.9935396313667297,0.9965488314628601,0.9945662021636963,0.989667534828186,0.9931519031524658,0.9957699179649353,0.9942756295204163,0.9941937327384949,0.9923740029335022,0.9953402280807495,0.9900346398353577,0.9953038692474365,0.9947717785835266,0.9944790601730347,0.9944865107536316,0.9952392578125,0.994329035282135,0.9944942593574524,0.9887297749519348,0.9946944117546082,0.9946311712265015,0.9939048886299133,0.9956077933311462,0.9934865236282349,0.9948803186416626,0.9907192587852478,0.9903765320777893,0.996407687664032,0.9930216670036316,0.9962284564971924,0.9954451322555542,0.9929934144020081,0.9965440630912781,0.9963192939758301,0.9955897331237793,0.9972261786460876,0.9948984980583191
