,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.030316852033138275,0.11260366439819336,0.11682813614606857,0.0896034762263298,0.08840372413396835,0.11275626718997955,0.09346574544906616,0.08910243958234787,0.08887895941734314,0.09245601296424866,0.11599975824356079,0.11229749023914337,0.07518966495990753,0.09806888550519943,0.11534634977579117,0.08580957353115082,0.08813463896512985,0.09943946450948715,0.1334080696105957,0.0961700975894928,0.11919190734624863,0.18460410833358765,0.15770602226257324,0.17686563730239868,0.09365997463464737,0.06776636838912964,0.2021150439977646,0.10255932062864304,0.07253129035234451,0.04516413062810898,0.10598775744438171,0.10150806605815887,0.1019422709941864,0.14611750841140747,0.03179497644305229,0.06187926232814789,0.10300968587398529,0.06552402675151825,0.06300245970487595,0.1541098654270172,0.09361246228218079,0.12267882376909256
85,Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.11729544401168823,0.02086116559803486,0.010146682150661945,0.01482448074966669,0.007646673824638128,0.013204658403992653,0.009774967096745968,0.012451447546482086,0.01627143658697605,0.02791440673172474,0.017004352062940598,0.008991323411464691,0.01291071716696024,0.014365952461957932,0.020684314891695976,0.013968393206596375,0.011095484718680382,0.016192901879549026,0.013450026512145996,0.011021197773516178,0.014398843981325626,0.026101769879460335,0.013073502108454704,0.02871200442314148,0.023989936336874962,0.023441432043910027,0.014719393104314804,0.011726210825145245,0.023870036005973816,0.014814228750765324,0.010853614658117294,0.015648525208234787,0.01211358793079853,0.005528158508241177,0.00807864684611559,0.01016650628298521,0.017308304086327553,0.01735709235072136,0.008153687231242657,0.016214225441217422,0.014339659363031387,0.02091836929321289
86,"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,0.0017049101879820228,0.0001374949497403577,0.00019017320300918072,0.00011202005407540128,0.00016744907770771533,0.00012935191625729203,8.557497494621202e-05,5.5096625146688893e-05,0.0001481582730775699,5.227242945693433e-05,7.24515994079411e-05,7.411465048789978e-05,0.00035302434116601944,0.00015642234939150512,2.7567190045374446e-05,5.45055627299007e-05,0.00021058185666333884,0.0001933938474394381,1.941808295669034e-05,0.00013793025573249906,5.7817258493741974e-05,0.0001499326026532799,0.00017423789540771395,5.0661103159654886e-05,9.663937817094848e-05,4.778655420523137e-05,0.00011460531095508486,0.00010184656275669113,9.688876161817461e-05,0.00014395923062693328,0.00010524017125135288,0.00015627457469236106,0.0001108894357457757,0.0001980814995476976,0.00013860651233699173,6.711071182508022e-05,8.042086119530722e-05,5.425603376352228e-05,9.493090146861505e-06,1.3888497960579116e-05,5.913133645663038e-05,5.077530659036711e-05
87,Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,0.012450777925550938,0.049447767436504364,0.04564463719725609,0.056367211043834686,0.036095138639211655,0.03510695695877075,0.024802980944514275,0.023513145744800568,0.028234301134943962,0.037867940962314606,0.06433384865522385,0.025071782991290092,0.04165477305650711,0.034747958183288574,0.04480961337685585,0.04669850319623947,0.03608359768986702,0.027043387293815613,0.035548724234104156,0.04462514445185661,0.03712322190403938,0.04377398267388344,0.03595232218503952,0.049573902040719986,0.033725157380104065,0.026649830862879753,0.03539202734827995,0.03554389998316765,0.04505324363708496,0.02284765988588333,0.039718713611364365,0.019585441797971725,0.019192155450582504,0.03269298002123833,0.024171505123376846,0.020959949120879173,0.05224250629544258,0.010281645692884922,0.033284980803728104,0.041227467358112335,0.017849493771791458,0.04201335459947586
88,Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,0.010856950655579567,0.0037125570233911276,0.002245040610432625,0.0032572797499597073,0.006266826763749123,0.003646625205874443,0.006016595289111137,0.0032531104516237974,0.005146038718521595,0.004288998898118734,0.003347550518810749,0.0035317877773195505,0.0064915879629552364,0.0028665594290941954,0.0016880654729902744,0.003745889523997903,0.0038057195488363504,0.0033042244613170624,0.005738138221204281,0.0033236914314329624,0.007619940210133791,0.004838224500417709,0.0015888618072494864,0.007878358475863934,0.0017689659725874662,0.0018700469518080354,0.0016993581084534526,0.006314693484455347,0.0012449637288227677,0.0010603819973766804,0.002284175716340542,0.0005161528242751956,0.002735193120315671,0.0036289063282310963,0.001038670539855957,0.002842102898284793,0.002988542662933469,0.0033458934631198645,0.0027700504288077354,0.008663559332489967,0.0018281303346157074,0.003345904406160116
89,Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,0.03143380582332611,0.008670954965054989,0.012044050730764866,0.008831566199660301,0.015918750315904617,0.00530552351847291,0.011691288091242313,0.007271741982549429,0.014004228636622429,0.009421058930456638,0.011433376930654049,0.0060907574370503426,0.011937535367906094,0.005908119026571512,0.004995767492800951,0.008626110851764679,0.007987018674612045,0.008266063407063484,0.010927588678896427,0.0133395716547966,0.01058957539498806,0.013811301440000534,0.006209219340234995,0.019900543615221977,0.0023130045738071203,0.0037377108819782734,0.006171278655529022,0.013093496672809124,0.003056115237995982,0.0036181239411234856,0.009146559983491898,0.0015327526489272714,0.009754475206136703,0.014657708816230297,0.007377575617283583,0.005479447543621063,0.008955186232924461,0.018665017560124397,0.014698760583996773,0.010927706025540829,0.0139092318713665,0.01146929245442152
90,The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,4.42024111180217e-06,1.776116005203221e-05,4.7368968807859346e-05,8.839060683385469e-06,1.3165336895326618e-05,2.2432444893638603e-05,7.029846165096387e-05,0.00012204801168991253,9.312224392488133e-06,9.365076948597562e-06,1.1180197361682076e-05,5.2445775509113446e-05,1.0962092346744612e-05,1.5088024156284519e-05,7.891516725067049e-05,0.00014590482169296592,2.653288538567722e-05,5.712399797630496e-06,1.4120544619800057e-05,9.60935176408384e-06,1.6365449482691474e-05,2.5432227630517446e-05,5.6664201110834256e-05,2.244222559966147e-05,2.113817936333362e-05,5.357406735129189e-06,4.5785829570377246e-05,2.019328167079948e-05,1.8230322893941775e-05,9.762582521943841e-06,2.1629992261296138e-05,8.614501894044224e-06,6.416448013624176e-05,2.886361653509084e-05,6.813157233409584e-05,6.736814248142764e-05,1.4066270523471758e-05,5.116806278238073e-05,1.4756343261979055e-05,2.9201983124949038e-05,3.2732204999774694e-05,6.813512300141156e-05
91,Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,0.0889245867729187,0.008391443639993668,0.005410879384726286,0.0055353944189846516,0.0049505471251904964,0.00305452779866755,0.004749287851154804,0.004628924652934074,0.005825529340654612,0.005285891704261303,0.004599167965352535,0.008375410921871662,0.004016665276139975,0.005936521105468273,0.003948054742068052,0.007622123695909977,0.004913859069347382,0.005818495061248541,0.005647936370223761,0.007787203881889582,0.008721410296857357,0.008469233289361,0.00462116627022624,0.004742188844829798,0.0020983328577131033,0.00555438781157136,0.00703166238963604,0.0053613572381436825,0.002543083159253001,0.004657128360122442,0.008849533274769783,0.003501585219055414,0.007120692636817694,0.006366537883877754,0.0004417889576870948,0.0034753193613141775,0.007012861780822277,0.002162819728255272,0.0064241522923111916,0.01245779637247324,0.0047211614437401295,0.007558545097708702
92,New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.7908753752708435,0.13009989261627197,0.09692046791315079,0.0857524648308754,0.04377166926860809,0.11204443126916885,0.03651715815067291,0.07157650589942932,0.03623952716588974,0.02575923688709736,0.017827019095420837,0.01119913812726736,0.014610528945922852,0.037672776728868484,0.02427726797759533,0.06692858785390854,0.09675006568431854,0.10140831023454666,0.034613970667123795,0.06878331303596497,0.1454908549785614,0.02766205370426178,0.03257632628083229,0.034865763038396835,0.03850768133997917,0.0635828897356987,0.01536812074482441,0.02313871681690216,0.0357077457010746,0.01647365093231201,0.12622922658920288,0.05199814587831497,0.017148315906524658,0.0471528097987175,0.017524952068924904,0.012990791350603104,0.0521407350897789,0.002570127137005329,0.017790213227272034,0.18495528399944305,0.00659105833619833,0.025204261764883995
93,Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,0.6761296987533569,0.30455249547958374,0.07585245370864868,0.1472199708223343,0.1363411545753479,0.13625672459602356,0.12333619594573975,0.12211457639932632,0.1507827490568161,0.14951016008853912,0.23087142407894135,0.11639172583818436,0.25203457474708557,0.09714369475841522,0.20816518366336823,0.13495928049087524,0.18688800930976868,0.07575266063213348,0.18445509672164917,0.250961035490036,0.20862659811973572,0.16768836975097656,0.10544858127832413,0.13596445322036743,0.16026291251182556,0.30855631828308105,0.14939214289188385,0.10460250824689865,0.09083247929811478,0.17141713201999664,0.19251322746276855,0.15609954297542572,0.12267779558897018,0.11096994578838348,0.01036436203867197,0.0608026497066021,0.0613873265683651,0.07858628034591675,0.11532745510339737,0.11545068770647049,0.04246903955936432,0.14597806334495544
94,Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.5598105788230896,0.016880735754966736,0.008674412034451962,0.014729294925928116,0.022251993417739868,0.014215180650353432,0.009379157796502113,0.024949323385953903,0.02047199197113514,0.006721196696162224,0.02216053567826748,0.026578467339277267,0.01782607100903988,0.016081035137176514,0.019110700115561485,0.016146939247846603,0.005629939027130604,0.007980523630976677,0.013585892505943775,0.013452928513288498,0.017777612432837486,0.003913762979209423,0.004449069034308195,0.011970347724854946,0.013031817972660065,0.010161926969885826,0.01930830627679825,0.012762847356498241,0.039755385369062424,0.02219284512102604,0.0120208989828825,0.00463525578379631,0.013252802193164825,0.019541257992386818,0.0023342519998550415,0.004737288225442171,0.017601702362298965,0.012304037809371948,0.015111606568098068,0.004573413170874119,0.01029263250529766,0.012211996130645275
95,Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,0.0009181197383441031,0.001365627977065742,0.001341017079539597,0.0012922208989039063,0.001764915301464498,0.000871397671289742,0.0017151125939562917,0.001043143798597157,0.0017924212152138352,0.001270226202905178,0.001147536444477737,0.0015051179798319936,0.0021124398335814476,0.0017652754904702306,0.0010976174380630255,0.0010725382016971707,0.0006541649927385151,0.00216105580329895,0.001983692403882742,0.0026292481925338507,0.0011360080679878592,0.0009941966272890568,0.0013444656506180763,0.001073684310540557,0.0015936795389279723,0.002069110283628106,0.0014934987993910909,0.002103247679769993,0.0006692309980280697,0.0013645816361531615,0.0022795714903622866,0.0008896216750144958,0.0009201616048812866,0.0014792538713663816,0.00026539465761743486,0.0014164600288495421,0.0017844357062131166,0.0005671749822795391,0.0009245710680261254,0.0008270571706816554,0.003190661547705531,0.001173393102362752
96,Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.0008964124717749655,0.0014469833113253117,0.001282431767322123,0.0014190293150022626,0.00131572678219527,0.0021577223669737577,0.001973911887034774,0.0015730095328763127,0.001476916135288775,0.0016776641132310033,0.0011481174733489752,0.0013089918065816164,0.002491134451702237,0.0007768411305733025,0.0015709917061030865,0.0011094538494944572,0.0020125946030020714,0.001392030855640769,0.0009454069659113884,0.0017942531267181039,0.0010388620430603623,0.0008024641429074109,0.0013713418738916516,0.0017743357457220554,0.0015073760878294706,0.0012678137281909585,0.0012510190717875957,0.0011315576266497374,0.000825506285764277,0.0018719033105298877,0.0013499115593731403,0.001735139056108892,0.001762298634275794,0.0019437994342297316,0.0022426308132708073,0.0011293465504422784,0.0010707436595112085,0.0021919358987361193,0.001458447426557541,0.0011857690988108516,0.0010879605542868376,0.001303360448218882
97,Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.005892271641641855,0.004521606024354696,0.005604507867246866,0.004187959711998701,0.004975197836756706,0.005182627588510513,0.004753159359097481,0.005560839548707008,0.00468828110024333,0.005025865044444799,0.004040510859340429,0.004402622580528259,0.005612518172711134,0.005235628690570593,0.004832440987229347,0.004922724328935146,0.004345628432929516,0.005058951675891876,0.004110454116016626,0.004369834437966347,0.004557817708700895,0.0038926752749830484,0.004996218252927065,0.004229960963129997,0.00508118374273181,0.003594537964090705,0.0050843083299696445,0.004890549927949905,0.004791542887687683,0.006514749955385923,0.005311219021677971,0.006313749123364687,0.005097378510981798,0.003845993895083666,0.004796020220965147,0.0050895786844193935,0.005091897677630186,0.0068470025435090065,0.004812948405742645,0.005401631351560354,0.005260402802377939,0.003991300705820322
98,William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.1034550592303276,0.043008964508771896,0.0323864221572876,0.060633812099695206,0.03775722533464432,0.037747617810964584,0.039122074842453,0.013919027522206306,0.038142792880535126,0.03007461316883564,0.0404084138572216,0.02135867439210415,0.037061866372823715,0.06322812288999557,0.020964592695236206,0.02162329852581024,0.025117896497249603,0.016321947798132896,0.06358401477336884,0.04392977058887482,0.06331215798854828,0.033265359699726105,0.03399772197008133,0.060618914663791656,0.005567996762692928,0.01789543405175209,0.011404433287680149,0.03474657982587814,0.012259355746209621,0.006178481504321098,0.015247414819896221,0.025096936151385307,0.01561477780342102,0.06702088564634323,0.017686523497104645,0.0420130155980587,0.04280326887965202,0.03690745308995247,0.0724046602845192,0.0437910370528698,0.010860100388526917,0.014488568529486656
99,Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,0.00015239592175930738,0.0115306181833148,0.00781702995300293,0.011713352054357529,0.00613811518996954,0.005799606442451477,0.01174914836883545,0.0039837174117565155,0.008842239156365395,0.004645428620278835,0.012039379216730595,0.008292765356600285,0.01577366143465042,0.014901889488101006,0.010262622497975826,0.008142393082380295,0.008086094632744789,0.011850832961499691,0.01376491878181696,0.012429313734173775,0.00615716865286231,0.014329533092677593,0.012561153620481491,0.010794802568852901,0.004301763139665127,0.010941130109131336,0.01774722896516323,0.010714584030210972,0.006726838182657957,0.00684838043525815,0.009094341658055782,0.006406152155250311,0.010305394418537617,0.008217088878154755,0.00061955233104527,0.012410356663167477,0.009045716375112534,0.004199124872684479,0.002814491279423237,0.007285574916750193,0.010301128961145878,0.011939876712858677
100,The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.1596706509590149,0.025157591328024864,0.03553403913974762,0.020694909617304802,0.020992958918213844,0.029962388798594475,0.030824875459074974,0.010268572717905045,0.01933371089398861,0.043285105377435684,0.02090299502015114,0.019685745239257812,0.02453751489520073,0.01828158088028431,0.0205243993550539,0.03664811700582504,0.016802215948700905,0.01072617806494236,0.04790167510509491,0.013628723099827766,0.04179839789867401,0.03146393597126007,0.01291052345186472,0.0790252611041069,0.018553460016846657,0.01417136937379837,0.019813494756817818,0.029147407039999962,0.014641599729657173,0.007875801995396614,0.010111422277987003,0.009487157687544823,0.008954724296927452,0.03697710856795311,0.006969552021473646,0.02674601785838604,0.0149292116984725,0.02005534991621971,0.0400872640311718,0.052719272673130035,0.03132607787847519,0.020379582419991493
101,The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.40131568908691406,0.012681322172284126,0.008095254190266132,0.009689563885331154,0.010840855538845062,0.015299590304493904,0.014841502532362938,0.009296723641455173,0.008415652438998222,0.018002551048994064,0.013416021130979061,0.010740385390818119,0.009846617467701435,0.014448913745582104,0.009694820269942284,0.01153036579489708,0.013863366097211838,0.012973475269973278,0.01536786649376154,0.011537333950400352,0.012261789292097092,0.020152496173977852,0.011467057280242443,0.023626573383808136,0.006182097364217043,0.009374059736728668,0.009236667305231094,0.02286030352115631,0.007895362563431263,0.003555464558303356,0.010373968631029129,0.006128737702965736,0.01155109517276287,0.014779552817344666,0.014920846559107304,0.018764521926641464,0.017119545489549637,0.01221307273954153,0.014610659331083298,0.017670422792434692,0.009404836222529411,0.01699325069785118
102,Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,0.1314517706632614,0.03403550013899803,0.05055585876107216,0.0491468608379364,0.02952776663005352,0.02496831677854061,0.05334728583693504,0.0200337041169405,0.02743249200284481,0.023910975083708763,0.030304666608572006,0.0370500311255455,0.028342057019472122,0.04144483804702759,0.020296506583690643,0.03260520100593567,0.02047804556787014,0.020130973309278488,0.03471089154481888,0.022377735003829002,0.03366786614060402,0.027524517849087715,0.04597190394997597,0.012308766134083271,0.01228258851915598,0.012527970597147942,0.025705356150865555,0.012882471084594727,0.0371522419154644,0.025380538776516914,0.03408917784690857,0.05122276395559311,0.034736234694719315,0.02362709492444992,0.00428514601662755,0.04911135882139206,0.04582059755921364,0.012342752888798714,0.047563355416059494,0.030451690778136253,0.02904449962079525,0.01681392639875412
103,Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,0.00016820845485199243,7.072632683957636e-07,8.676875040691812e-07,9.644448937251582e-07,1.2237617283972213e-06,1.0990901273544296e-06,3.4865132647610153e-07,7.186660013758228e-07,1.082196035895322e-06,2.2791475373651338e-07,1.195925392494246e-06,9.096038979805599e-07,4.4465346604738443e-07,9.767354640644044e-07,5.058390684098413e-07,8.88893168848881e-07,1.2006767065031454e-06,7.37226457658835e-07,7.362739893324033e-07,1.3161488823243417e-06,4.284345322957961e-07,4.720168647054379e-07,4.188891011835949e-07,1.357013047709188e-06,8.682449674779491e-07,9.3956515456739e-07,3.102632888385415e-07,6.083192829464679e-07,1.0052594916487578e-06,8.132488460432796e-07,9.400343401466671e-07,5.79591642235755e-07,9.653929282649187e-07,5.450112894322956e-07,3.722288397511875e-07,6.80956816268008e-07,6.749018552909547e-07,4.890848686045501e-07,9.474372859585856e-07,5.348750278244552e-07,6.82102722748823e-07,4.07256322887406e-07
104,The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,0.004212476313114166,0.004831436090171337,0.0032788694370537996,0.005135796498507261,0.0017152768559753895,0.006512834690511227,0.0031186409760266542,0.0034411349333822727,0.003684618975967169,0.010998067446053028,0.003190480638295412,0.007216587662696838,0.00481053814291954,0.00835424568504095,0.008382586762309074,0.003180579049512744,0.0018232468282803893,0.008575161918997765,0.01309504546225071,0.0031130793504416943,0.003842015750706196,0.008861794136464596,0.010383442975580692,0.010470566339790821,0.011134706437587738,0.008070113137364388,0.007301921024918556,0.012210872955620289,0.005286939442157745,0.005402166862040758,0.0035095633938908577,0.007039854768663645,0.0034237438812851906,0.007061611395329237,0.003920072223991156,0.0049795471131801605,0.004361347295343876,0.0031316836830228567,0.004585652146488428,0.006110319402068853,0.005597492679953575,0.007001017685979605
105,Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.9975764155387878,0.9949533343315125,0.9946862459182739,0.9954591989517212,0.9938679337501526,0.9930013418197632,0.9924265146255493,0.9948688745498657,0.99196857213974,0.996606707572937,0.9928147792816162,0.9925823211669922,0.9928245544433594,0.9866914749145508,0.9927403330802917,0.991102933883667,0.9858980178833008,0.9948934316635132,0.9938986301422119,0.9900416731834412,0.9947962164878845,0.9931744933128357,0.9904161691665649,0.9904820919036865,0.9918620586395264,0.9950299263000488,0.9938117265701294,0.995029628276825,0.9920889139175415,0.9843704104423523,0.9944401979446411,0.9884691834449768,0.9938562512397766,0.9898348450660706,0.5147713422775269,0.9776372909545898,0.9903447031974792,0.9739657044410706,0.9910509586334229,0.9929641485214233,0.9887326955795288,0.9789512753486633
