,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_will,ans_prob_obs_edit_subject_would,ans_prob_obs_edit_subject_make,ans_prob_obs_edit_subject_think,ans_prob_obs_edit_subject_see,ans_prob_obs_edit_subject_come,ans_prob_obs_edit_subject_take,ans_prob_obs_edit_subject_want,ans_prob_obs_edit_subject_could,ans_prob_obs_edit_subject_look,ans_prob_obs_edit_subject_use,ans_prob_obs_edit_subject_tell,ans_prob_obs_edit_subject_find,ans_prob_obs_edit_subject_give,ans_prob_obs_edit_subject_need,ans_prob_obs_edit_subject_should,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_try,ans_prob_obs_edit_subject_let,ans_prob_obs_edit_subject_call,ans_prob_obs_edit_subject_may,ans_prob_obs_edit_subject_mean,ans_prob_obs_edit_subject_feel,ans_prob_obs_edit_subject_ask,ans_prob_obs_edit_subject_talk,ans_prob_obs_edit_subject_keep,ans_prob_obs_edit_subject_leave,ans_prob_obs_edit_subject_put,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_help,ans_prob_obs_edit_subject_start,ans_prob_obs_edit_subject_become
85,Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.4742906093597412,0.03692758455872536,0.042866792529821396,0.03768569976091385,0.05401287600398064,0.047506872564554214,0.03443682938814163,0.030819213017821312,0.04210616275668144,0.047015879303216934,0.034070100635290146,0.03262162581086159,0.057464372366666794,0.034682996571063995,0.03727403283119202,0.02546255849301815,0.03468126431107521,0.03915584832429886,0.05110059306025505,0.025435728952288628,0.04223037511110306,0.05377012863755226,0.048038844019174576,0.04066327586770058,0.0408770889043808,0.03658393770456314,0.038840390741825104,0.060782626271247864,0.02717239409685135,0.04631407558917999,0.033010851591825485,0.024815833196043968,0.02716646157205105,0.03703908249735832,0.07181094586849213,0.03361361101269722,0.03444451466202736,0.03287290036678314,0.03242054209113121,0.03251997381448746,0.048042211681604385,0.04898903891444206
86,"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,0.16443951427936554,0.003533074166625738,0.0011730679543688893,0.002150804502889514,0.0031791601795703173,0.0018977876752614975,0.002813644241541624,0.001956569030880928,0.002821785630658269,0.0027800491079688072,0.0019561569206416607,0.002306056208908558,0.0020019274670630693,0.0024347410071641207,0.002233552746474743,0.0012873749947175384,0.0027009162586182356,0.0021515258122235537,0.002257279586046934,0.0023290524259209633,0.001959339017048478,0.0029801297932863235,0.0019319017883390188,0.0010594138875603676,0.0019412480760365725,0.0015336612705141306,0.003207748755812645,0.0029303848277777433,0.0029573102947324514,0.00256873550824821,0.0011750234989449382,0.002042887033894658,0.0021438098046928644,0.0026079597882926464,0.001697633764706552,0.003067334648221731,0.002565304981544614,0.0018078910652548075,0.002148712519556284,0.0014903611736372113,0.003469021525233984,0.0011136201210319996
87,Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,0.0023546835873275995,0.01498658861964941,0.006464586593210697,0.008091788738965988,0.012329974211752415,0.01501472294330597,0.008510700426995754,0.018979454413056374,0.012940763495862484,0.01885485276579857,0.009271061979234219,0.015885263681411743,0.011368314735591412,0.012253682129085064,0.00908366497606039,0.015035041607916355,0.0171354953199625,0.0038702101446688175,0.02015971578657627,0.014610032550990582,0.008347103372216225,0.008513836190104485,0.012056698091328144,0.02132442221045494,0.021437810733914375,0.01047141756862402,0.01584538072347641,0.008633041754364967,0.01154682133346796,0.013336272910237312,0.013666395097970963,0.018974624574184418,0.013508621603250504,0.020400403067469597,0.01739085465669632,0.006921099964529276,0.012540768831968307,0.011534431017935276,0.010563896037638187,0.015394194982945919,0.007549073547124863,0.008525930345058441
88,Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,0.07477572560310364,0.020564664155244827,0.007539052050560713,0.032787468284368515,0.009971993044018745,0.017313795164227486,0.027804486453533173,0.027017755433917046,0.0105165159329772,0.019345683977007866,0.012994243763387203,0.016595590859651566,0.018879227340221405,0.015062498860061169,0.021006956696510315,0.01683860830962658,0.022263389080762863,0.025130175054073334,0.016282757744193077,0.03652815893292427,0.020817289128899574,0.011522869579494,0.018261218443512917,0.03084855154156685,0.022619202733039856,0.023977207019925117,0.011743663810193539,0.019993513822555542,0.011549022980034351,0.014599582180380821,0.018832847476005554,0.0161465834826231,0.021969035267829895,0.018458861857652664,0.026045113801956177,0.016121655702590942,0.0237739160656929,0.023125559091567993,0.02065964974462986,0.02514588087797165,0.018952975049614906,0.005634009372442961
89,Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,0.0278879776597023,0.017138002440333366,0.009348827414214611,0.027667099609971046,0.02132769115269184,0.01990894041955471,0.02338837832212448,0.029529370367527008,0.011503796093165874,0.01856098882853985,0.01226094365119934,0.01920006424188614,0.025670982897281647,0.0176471546292305,0.028149882331490517,0.021310457959771156,0.030489882454276085,0.016498083248734474,0.014695039950311184,0.017857734113931656,0.025431256741285324,0.013333729468286037,0.012802344746887684,0.020766235888004303,0.021554389968514442,0.018804756924510002,0.024375295266509056,0.0183265320956707,0.014080943539738655,0.015508732758462429,0.02068859338760376,0.027804676443338394,0.030152130872011185,0.017490247264504433,0.02537795715034008,0.016319667920470238,0.026755765080451965,0.018602073192596436,0.015994498506188393,0.026732435449957848,0.013396311551332474,0.012483310885727406
90,The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,0.00045441160909831524,0.0001632116036489606,0.001250522444024682,0.0017262162873521447,0.001077322755008936,0.0007487574475817382,0.0013262990396469831,0.0002265382354380563,4.18931340391282e-05,0.0010084685636684299,0.000687719788402319,0.0016443032072857022,0.00041358874295838177,7.60116963647306e-05,0.00025901803746819496,0.00020286094513721764,6.085776840336621e-05,0.000689290463924408,9.37192453420721e-05,0.00020489607413765043,0.00038846195093356073,0.00023507328296545893,4.4109234295319766e-05,0.0010751014342531562,0.000870546093210578,0.0006820662529207766,3.3667754905764014e-05,0.00039090870996005833,0.00032610955531708896,0.001626133220270276,0.0006284428527578712,0.007278366480022669,0.0003582841600291431,0.004273264668881893,0.008454442024230957,0.0007610085303895175,8.713641727808863e-05,0.00014475290663540363,0.0003989750111941248,0.00035333106643520296,0.00012860019342042506,0.00017657995340414345
91,Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,0.6005624532699585,0.06093846261501312,0.0697646513581276,0.175027534365654,0.08200018107891083,0.06666810810565948,0.1051761656999588,0.06235857680439949,0.09644494950771332,0.10516787320375443,0.08522076904773712,0.08342798799276352,0.11732173711061478,0.06468041986227036,0.10264521837234497,0.05331363528966904,0.0704202651977539,0.09941941499710083,0.0853208377957344,0.034071579575538635,0.036567848175764084,0.07320468872785568,0.05046534165740013,0.09173234552145004,0.12172511965036392,0.08897698670625687,0.035477861762046814,0.060190245509147644,0.03849266096949577,0.04109618812799454,0.10191736370325089,0.06682484596967697,0.044236090034246445,0.037395067512989044,0.07234275341033936,0.09338171035051346,0.03221626952290535,0.09871286153793335,0.09918247908353806,0.0669984444975853,0.04148339852690697,0.049673810601234436
92,New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.99036705493927,0.8104633688926697,0.7322462201118469,0.7659214735031128,0.7443294525146484,0.8374578356742859,0.7768228650093079,0.730831503868103,0.7105931639671326,0.8212761878967285,0.6340576410293579,0.8345438838005066,0.6349772810935974,0.39020922780036926,0.8437460660934448,0.7528985142707825,0.6844843626022339,0.7283365726470947,0.737849235534668,0.8377045392990112,0.7878325581550598,0.5165783762931824,0.864401638507843,0.6672055125236511,0.6780354976654053,0.8627508282661438,0.6976047158241272,0.685540497303009,0.701983630657196,0.6449567675590515,0.8505133390426636,0.6415184140205383,0.6658384203910828,0.692427396774292,0.6637201905250549,0.8066790103912354,0.5473698377609253,0.7605264782905579,0.5050669312477112,0.6554520726203918,0.7709093689918518,0.3516063690185547
93,Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,0.9209506511688232,0.7128800749778748,0.3623810410499573,0.5402560234069824,0.5625350475311279,0.6421506404876709,0.444135844707489,0.5159012079238892,0.5412023067474365,0.6943293213844299,0.6553286910057068,0.7567620277404785,0.7153600454330444,0.5558616518974304,0.5276409387588501,0.6902201175689697,0.5910515189170837,0.31038737297058105,0.6294966340065002,0.5609574317932129,0.3021094501018524,0.4444581866264343,0.5930042266845703,0.6464043259620667,0.44223710894584656,0.7038605213165283,0.7618346214294434,0.5350289940834045,0.3055620491504669,0.672189474105835,0.6831105351448059,0.6968566179275513,0.3969496190547943,0.40031564235687256,0.4374087154865265,0.5030489563941956,0.4294791519641876,0.48312312364578247,0.4770272374153137,0.4979713261127472,0.7482514381408691,0.4940265417098999
94,Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.5950621366500854,0.20963343977928162,0.170029878616333,0.1548261195421219,0.12510478496551514,0.2393074631690979,0.21242938935756683,0.21113146841526031,0.28741639852523804,0.20092642307281494,0.16143226623535156,0.15728582441806793,0.17523907124996185,0.16689594089984894,0.1339336782693863,0.24428169429302216,0.20185820758342743,0.11149133741855621,0.2695740759372711,0.1092332974076271,0.15115034580230713,0.16996903717517853,0.3057025671005249,0.2063237577676773,0.44559919834136963,0.24602900445461273,0.30808717012405396,0.15218758583068848,0.16670407354831696,0.23035089671611786,0.16721561551094055,0.33021947741508484,0.1532992422580719,0.15248392522335052,0.204397052526474,0.14027681946754456,0.17080867290496826,0.1570160984992981,0.13852570950984955,0.20303863286972046,0.15114547312259674,0.10613138973712921
95,Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,0.15277688205242157,0.016391217708587646,0.01391551923006773,0.01580495946109295,0.018777402117848396,0.015820737928152084,0.006185793783515692,0.007592520676553249,0.01595064252614975,0.018016653135418892,0.011398485861718655,0.016488023102283478,0.01712425984442234,0.019460197538137436,0.02101387269794941,0.013165907934308052,0.028906818479299545,0.01719111017882824,0.01894245482981205,0.010835030116140842,0.011137424036860466,0.021512329578399658,0.011078841052949429,0.015462798997759819,0.008483820594847202,0.021453648805618286,0.027222028002142906,0.008684028871357441,0.011327238753437996,0.010746745392680168,0.010905531235039234,0.009856984950602055,0.015862900763750076,0.026589246466755867,0.021211985498666763,0.02736065909266472,0.014565009623765945,0.022373534739017487,0.01904381811618805,0.009600811637938023,0.01383622270077467,0.0031200482044368982
96,Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.002661392092704773,0.004798595793545246,0.0033387935254722834,0.003391850972548127,0.005145849660038948,0.004302986431866884,0.0027900943532586098,0.003107215976342559,0.006296572275459766,0.002349152695387602,0.00456968741491437,0.0051689716055989265,0.002959151053801179,0.0033630242105573416,0.0055229319259524345,0.004499936476349831,0.0033190948888659477,0.003045888151973486,0.0040019117295742035,0.004904524888843298,0.0030460585840046406,0.0022210057359188795,0.004560372792184353,0.0038333286065608263,0.004464952740818262,0.006394573021680117,0.0037405439652502537,0.003252958180382848,0.005512675270438194,0.004077457822859287,0.003931143786758184,0.003868898143991828,0.003718094900250435,0.005146720912307501,0.0033073127269744873,0.002700222423300147,0.0047735655680298805,0.003385745920240879,0.00592021131888032,0.004143399186432362,0.0035153108183294535,0.0016402769833803177
97,Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.002015765057876706,0.0027333616744726896,0.004202109295874834,0.0035124202258884907,0.004131597466766834,0.004373287316411734,0.003468806855380535,0.0032094228081405163,0.0032330371905118227,0.003394749714061618,0.003569937078282237,0.003064950229600072,0.0030229808762669563,0.0034096508752554655,0.0028923535719513893,0.0023306207731366158,0.003544630715623498,0.004588550888001919,0.003160872496664524,0.002714433241635561,0.003167129587382078,0.00403564004227519,0.0029034633189439774,0.0027525671757757664,0.0030252132564783096,0.003157997503876686,0.002319952007383108,0.002470057224854827,0.002165149664506316,0.0033206227235496044,0.0036602432373911142,0.0025930856354534626,0.0033573780674487352,0.003919757436960936,0.0028682274278253317,0.0037750033661723137,0.0023613544180989265,0.0038291241507977247,0.0028179329819977283,0.00355588854290545,0.0025745630264282227,0.004270206671208143
98,William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.05822809785604477,0.0008195345290005207,9.842328290687874e-05,0.002343479311093688,0.0009240420768037438,0.0025241642724722624,0.0008052617195062339,0.0008427959401160479,0.000574895238969475,0.0024134796112775803,0.0015230344142764807,0.002165180165320635,0.001986779971048236,0.0014250681269913912,0.0009410050697624683,0.004275605548173189,0.0007629224564880133,0.0021019151899963617,0.0017244024202227592,0.0018818581011146307,0.0011135498061776161,0.0005499458056874573,0.0009029394132085145,0.0017966211307793856,0.0006787976017221808,0.0007532511954195797,0.0006134429131634533,0.007155824918299913,0.0007396134897135198,0.0003460842417553067,0.0006766734295524657,0.0019061127677559853,0.0016289872583001852,0.0011824151733890176,0.0020255581475794315,0.00034873528056778014,0.001998415682464838,0.0006802970892749727,0.0003646875557024032,0.0016843690536916256,0.0011623518075793982,0.0003258980577811599
99,Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,0.10708330571651459,0.12781859934329987,0.1097908765077591,0.09852635860443115,0.1414066106081009,0.10671456903219223,0.10570865124464035,0.143095463514328,0.11459671705961227,0.12593621015548706,0.09813196957111359,0.09032636135816574,0.17081306874752045,0.1679370403289795,0.07072818279266357,0.05338460952043533,0.10443686693906784,0.06836656481027603,0.1273341178894043,0.06238507106900215,0.0955779030919075,0.06890515238046646,0.08346576988697052,0.17350079119205475,0.1203293427824974,0.08699105679988861,0.06741587817668915,0.08580046147108078,0.06642255187034607,0.10616450756788254,0.0860254317522049,0.17873941361904144,0.155650332570076,0.057782672345638275,0.14798234403133392,0.0844382792711258,0.12631070613861084,0.10585174709558487,0.08134029805660248,0.13563255965709686,0.1605832278728485,0.1160988062620163
100,The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.884840190410614,0.19629181921482086,0.08412852138280869,0.20829512178897858,0.18472611904144287,0.2655510902404785,0.1175173968076706,0.265909880399704,0.26915243268013,0.2256789356470108,0.13552226126194,0.1761835813522339,0.2133212685585022,0.20617666840553284,0.1982802152633667,0.23681144416332245,0.17255406081676483,0.1332099288702011,0.20996104180812836,0.11886145919561386,0.1226704940199852,0.1364361047744751,0.20720715820789337,0.1610107570886612,0.22922341525554657,0.1469781994819641,0.09715107828378677,0.13282132148742676,0.06679049134254456,0.1071106493473053,0.1678379476070404,0.20266857743263245,0.12583133578300476,0.11191641539335251,0.15544016659259796,0.0899663120508194,0.10360713303089142,0.1167542114853859,0.07101064920425415,0.21010422706604004,0.21506613492965698,0.1436033844947815
101,The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.3603665232658386,0.019756926223635674,0.014394590631127357,0.01642538793385029,0.026275064796209335,0.03156409412622452,0.021403707563877106,0.01767703704535961,0.023591062054038048,0.016940563917160034,0.012152543291449547,0.015590879134833813,0.019854310899972916,0.026527224108576775,0.03596181422472,0.02751924656331539,0.02904161997139454,0.01320671010762453,0.015738748013973236,0.016373377293348312,0.026403414085507393,0.029879361391067505,0.021490702405571938,0.024859139695763588,0.031614065170288086,0.017090512439608574,0.020881807431578636,0.022235188633203506,0.01919170469045639,0.01652173139154911,0.020193181931972504,0.05409851670265198,0.02503732591867447,0.01585123874247074,0.03396878018975258,0.010062824934720993,0.02046241983771324,0.030322721228003502,0.017192909494042397,0.01553340069949627,0.014394422061741352,0.018791714683175087
102,Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,0.39036494493484497,0.08748563379049301,0.06848257035017014,0.15086400508880615,0.12086321413516998,0.09346649050712585,0.14868809282779694,0.06282500177621841,0.0805990919470787,0.07002698630094528,0.10084220767021179,0.10891580581665039,0.10655738413333893,0.10094548016786575,0.08992290496826172,0.04428275674581528,0.057176459580659866,0.1831795573234558,0.07304926216602325,0.03286128118634224,0.07057301700115204,0.08844137191772461,0.0798460990190506,0.04620629921555519,0.12582872807979584,0.13146646320819855,0.05430825799703598,0.14321386814117432,0.03967129811644554,0.0752665251493454,0.1208578497171402,0.06548595428466797,0.047404639422893524,0.15637077391147614,0.09558594226837158,0.058504413813352585,0.041102174669504166,0.1144934892654419,0.06451280415058136,0.08611860126256943,0.06968166679143906,0.07850426435470581
103,Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,0.002032490447163582,9.0074399849982e-07,5.552470270231424e-07,1.505605496276985e-06,1.9810734102065908e-06,5.874053954357805e-07,6.363486022564757e-07,6.798019853704318e-07,5.062560717306042e-07,1.6078093949545291e-06,1.3282651707413606e-06,1.2186987987661269e-06,6.85100644659542e-07,5.83412884225254e-07,1.48765093399561e-06,1.3400558600551449e-06,1.916943119795178e-06,3.100716696735617e-07,1.9017271597476793e-06,9.853106348600704e-07,6.788719701944501e-07,7.658539402655151e-07,1.0442869324833737e-06,1.1541244475665735e-06,8.31369391107728e-07,1.3083864587315475e-06,9.779301990420208e-07,1.0192522950092098e-06,4.717515480479051e-07,9.209073823512881e-07,1.822101467041648e-06,1.0991933550030808e-06,1.0106257377628936e-06,5.378253149501688e-07,1.1003645568052889e-06,6.54934751764813e-07,1.1038995353374048e-06,1.2781732721123262e-06,1.3578361404142925e-06,1.2916048035549466e-06,4.605790024925227e-07,3.2953960271697724e-07
104,The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,0.014199181459844112,0.016369663178920746,0.01715644635260105,0.024820983409881592,0.012302391231060028,0.025460440665483475,0.028678160160779953,0.011216660961508751,0.021746480837464333,0.04833231866359711,0.022551333531737328,0.011620346456766129,0.022173795849084854,0.02254900522530079,0.039555322378873825,0.03472248092293739,0.010006529279053211,0.025386858731508255,0.019177783280611038,0.013925222679972649,0.01819719187915325,0.034613750874996185,0.008805697783827782,0.015451785176992416,0.015899453312158585,0.016856765374541283,0.010950901545584202,0.04189259931445122,0.01778031513094902,0.039438772946596146,0.031564295291900635,0.02272970601916313,0.023728184401988983,0.014078292064368725,0.06626647710800171,0.008193730376660824,0.023073893040418625,0.01732221432030201,0.026191096752882004,0.02396581321954727,0.0326174721121788,0.059274058789014816
105,Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.9976398944854736,0.9952658414840698,0.9957594275474548,0.9956195950508118,0.9944812059402466,0.9971784353256226,0.9950079917907715,0.9948194622993469,0.99610835313797,0.9955354928970337,0.9955908060073853,0.997251570224762,0.9975723624229431,0.9944936037063599,0.9971664547920227,0.9927863478660583,0.9969747066497803,0.9916619062423706,0.9977147579193115,0.992367684841156,0.995932400226593,0.9979525804519653,0.9933973550796509,0.9971586465835571,0.993800699710846,0.9968879818916321,0.995979905128479,0.991717517375946,0.9960737228393555,0.9930354952812195,0.996393620967865,0.9961391091346741,0.9963091015815735,0.989639401435852,0.9926343560218811,0.9964105486869812,0.993635892868042,0.9945915341377258,0.9921054840087891,0.9917607307434082,0.9964002370834351,0.9953610301017761
