,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
781,781,The place of death of Claude Harmon is,"The place of death of the father of Claude ""Butch"" Harmon is",Claude Harmon,"the father of Claude ""Butch"" Harmon", Houston,1.5359702956629917e-05,1.815861469367519e-05,1.0532340638746973e-05,7.329094842134509e-06,1.9998615243821405e-05,4.694109975389438e-06,9.427910299564246e-06,2.1418705728137866e-05,6.411042249965249e-06,1.1477492080302909e-05,5.6595879868837073e-05,3.244561958126724e-05,1.5041187907627318e-05,2.210174898209516e-05,2.8274136639083736e-05,1.1412140338507015e-05,1.246717874892056e-05,1.74158992649609e-06,1.4010713584866608e-06,7.461666427843738e-06,1.455735673516756e-05,8.524125405529048e-06,4.27290524385171e-06,3.97515032091178e-05,4.8130286813830025e-06,1.2363827408989891e-05,4.246181561029516e-06,1.3519391359295696e-05,2.9869613626942737e-06,1.870236883405596e-05,2.580453838163521e-05,3.146524022668018e-06,2.903763197537046e-05,1.613269341760315e-05,1.9596404854382854e-06,1.8243650629301555e-05,4.857371095567942e-06,1.141363554779673e-05,3.5656526051752735e-06,4.038785846205428e-06,1.972759491764009e-06,1.4065937648410909e-05
782,782,The country of citizenship of Roger Daltrey is,The country of citizenship of the performer of Quicksilver Lightning is,Roger Daltrey,the performer of Quicksilver Lightning, British,0.004978586453944445,0.0020777175668627024,0.0015918121207505465,0.0015439271228387952,0.0018632877618074417,0.001287920051254332,0.002314288867637515,0.0024480840656906366,0.0034092972055077553,0.0019441409967839718,0.0032572844065725803,0.004682605154812336,0.0033996242564171553,0.002522137248888612,0.0025059275794774294,0.0017527948366478086,0.001753186690621078,0.002548071090131998,0.0011603068560361862,0.0035648527555167675,0.0030323099344968796,0.00179337989538908,0.001275742193683982,0.002716305898502469,0.002647092565894127,0.0014836929040029645,0.0015366894658654928,0.0021741006057709455,0.0010018370812758803,0.0018570881802588701,0.0020136709790676832,0.0027545937336981297,0.0011013958137482405,0.006925572175532579,1.5123625416890718e-05,0.00023842939117457718,0.0022031967528164387,0.0001566202990943566,0.0018217694014310837,0.003997382242232561,0.0034061295446008444,0.0026205580215901136
783,783,The place of death of Adolf VII of Berg is,"The place of death of the father of Henry of Berg, Lord of Windeck is",Adolf VII of Berg,"the father of Henry of Berg, Lord of Windeck", Neuss,7.157434447435662e-05,8.86975321918726e-05,3.7936988519504666e-05,5.528420297196135e-05,4.7662444558227435e-05,1.871318272606004e-05,4.784646080224775e-05,0.00012733275070786476,3.7006870115874335e-05,1.7590076822671108e-05,0.0001793769042706117,0.00013367217616178095,4.508565325522795e-05,1.730953954393044e-05,8.070952026173472e-05,2.9249940780573525e-05,6.541475158883259e-05,1.7502745322417468e-05,6.670844413747545e-06,3.424979513511062e-05,3.768557508010417e-05,9.255549957742915e-05,5.845817577210255e-05,8.464849088340998e-05,1.6395935745094903e-05,7.971833110786974e-05,3.72747344954405e-05,4.266432733857073e-05,4.991298283130163e-06,3.7682781112380326e-05,7.07626313669607e-05,5.7371835282538086e-05,0.00010024589573731646,0.0001338739530183375,6.0963397118030116e-05,7.879734766902402e-06,2.3036758648231626e-05,4.21243385062553e-05,3.354136424604803e-05,2.5208528313669376e-05,6.364933506119996e-05,0.00010489572014193982
784,784,The employer of Éric Rohmer is,The employer of the director of La Collectionneuse is,Éric Rohmer,the director of La Collectionneuse, Cahiers du cinéma,2.517986672501138e-07,1.677389991527889e-05,3.1218587537296116e-05,1.697558764135465e-05,1.5884374079178087e-05,2.0645509721362032e-05,1.9010713003808632e-05,1.321744184679119e-05,1.3097881492285524e-05,2.4962250790849794e-06,2.5234558052034117e-05,1.23756817629328e-05,1.3369063708523754e-05,1.7538484826218337e-05,2.4048071281868033e-05,1.5389341569971293e-05,2.0099290850339457e-05,2.4678516638232395e-05,9.026799489220139e-06,1.738962782837916e-05,2.1803432900924236e-05,1.5413113942486234e-05,2.9122995329089463e-05,1.6497375327162445e-05,1.5778256056364626e-05,7.81182916398393e-06,3.454832722127321e-06,2.271127959829755e-05,9.944455086952075e-06,1.3920687706558965e-05,1.482692277932074e-05,1.9336730474606156e-05,2.3831440557842143e-05,2.0281375327613205e-05,3.6994968013459584e-06,1.5375224393210374e-05,1.494819935032865e-05,8.153478120220825e-06,4.8625665840518195e-06,1.106658783101011e-05,1.3408853192231618e-05,1.576424801896792e-05
785,785,The place of birth of Ken Burns is,The place of birth of the father of Sarah Burns is,Ken Burns,the father of Sarah Burns, Brooklyn,0.0005817554774694145,8.522548887412995e-05,0.00010610873869154602,9.608015534467995e-05,8.888290176400915e-05,0.00011689484381349757,4.4091211748309433e-05,9.536637662677094e-05,4.3687643483281136e-05,5.8657900808611885e-05,0.00011465019633760676,0.00010347140778321773,0.0001107302014133893,0.00010855538857867941,0.00010335096158087254,9.155576844932511e-05,4.463252844288945e-05,1.7524791473988444e-05,2.470660092512844e-06,9.499159932602197e-05,4.860109038418159e-05,6.985550135141239e-05,3.451863449299708e-05,4.629026079783216e-05,1.9665047148009762e-05,3.0127375794108957e-05,3.4105167287634686e-05,4.840189285459928e-05,4.6691518946317956e-05,0.00016592961037531495,8.631792297819629e-05,1.619872637093067e-05,0.00019461348711047322,7.538573845522478e-05,7.767426382088161e-07,4.0447834180667996e-05,0.00013441554619930685,0.00013479535118676722,7.373307016678154e-05,3.903930701198988e-05,4.860518311033957e-05,7.775686390232295e-05
786,786,The place of birth of Big Jim is,The place of birth of the father of Ima Hogg is,Big Jim,the father of Ima Hogg, Rusk,5.170815256860806e-06,1.2753507689922117e-05,1.885826713987626e-05,2.1167637896724045e-05,1.497329503763467e-05,9.143236638919916e-06,6.546752501890296e-06,1.3812958968628664e-05,9.281228813051712e-06,5.425067229225533e-06,2.0972203856217675e-05,2.0295949070714414e-05,3.360717892064713e-05,1.0531397492741235e-05,2.4129356461344287e-05,1.3339496035769116e-05,1.2669749594351742e-05,4.273609192750882e-06,1.0037527999884333e-06,1.0510912034078501e-05,1.122077173931757e-05,7.51687002775725e-06,9.259125363314524e-06,9.099342605622951e-06,4.542348506220151e-06,9.799005056265742e-06,4.1314037844131235e-06,8.087654350674711e-06,8.874284503690433e-06,2.0608575141523033e-05,1.834276190493256e-05,4.418111529957969e-06,1.9753386368392967e-05,1.0776030649140012e-05,1.6502888229297241e-06,2.644530241013854e-06,1.1460432688181754e-05,2.714048241614364e-05,6.340795607684413e-06,1.1548135262273718e-05,1.379862897010753e-05,2.6655945475795306e-05
787,787,The place of birth of Oren Moverman is,The place of birth of the director of Time Out of Mind is,Oren Moverman,the director of Time Out of Mind, Israeli,0.00014225783525034785,1.784787673386745e-05,1.732519558572676e-05,1.7043514162651263e-05,1.4554185327142477e-05,1.853634421422612e-05,2.020785177592188e-05,1.981904642889276e-05,1.1655039088509511e-05,2.1431544155348092e-05,1.1696281035256106e-05,1.6973957826849073e-05,1.1240161256864667e-05,7.967058991198428e-06,1.6323590898537077e-05,2.078772558888886e-05,1.3007479537918698e-05,1.537624848424457e-05,9.039406904776115e-06,8.634691766928881e-06,1.4281393305282108e-05,2.5986000764532946e-05,1.4502911653835326e-05,1.642983806959819e-05,1.0117993952007964e-05,1.2142816558480263e-05,3.231638766010292e-05,3.316525908303447e-05,3.6230543628335e-05,6.342972483253106e-05,1.1420704140618909e-05,1.3566139386966825e-05,1.8658834960660897e-05,1.5761577742523514e-05,2.4323726393049583e-06,7.1922763709153514e-06,3.287928848294541e-05,6.512203526654048e-06,3.897277565556578e-05,2.2419973902287893e-05,8.40661596157588e-06,9.85645419859793e-06
788,788,The place of death of Andy Williams is,The place of death of the performer of How Can I Tell Her It's Over is,Andy Williams,the performer of How Can I Tell Her It's Over," Branson, Missouri",5.589004558714805e-06,3.215459582861513e-05,3.073218249483034e-05,2.0364470401545987e-05,2.50658777076751e-05,1.7618956917431206e-05,3.347279198351316e-05,4.775678098667413e-05,1.4352012840390671e-05,2.5828016077866778e-05,5.900279575143941e-05,3.604389712563716e-05,2.0126415620325133e-05,3.361470953677781e-05,2.7508232960826717e-05,1.9166012862115167e-05,3.2527557777939364e-05,9.802719432627782e-06,4.165255631960463e-06,1.3607901564682834e-05,1.8777385776047595e-05,3.261277743149549e-05,1.5554473066003993e-05,3.466181078692898e-05,5.249542937235674e-06,4.054444798384793e-05,7.869851287978236e-06,2.4433031285298057e-05,6.454742106143385e-06,1.3579090591520071e-05,4.145810453337617e-05,1.4605236174247693e-05,5.054888970335014e-05,1.4704191016789991e-05,7.490501593565568e-05,5.406677519204095e-05,7.847755114198662e-06,8.525795419700444e-05,1.2093185432604514e-05,2.272461097163614e-05,9.165213668893557e-06,1.8917789930128492e-05
789,789,The place of birth of Leona Lewis is,The place of birth of the performer of My Hands is,Leona Lewis,the performer of My Hands, London,0.002142549492418766,0.002346222521737218,0.0020107151940464973,0.002384486375376582,0.0023644594475626945,9.08355214050971e-05,0.0009369933977723122,0.0023926766589283943,0.0022778476122766733,0.0011546083260327578,0.0038199175614863634,0.004369937349110842,0.002562043024227023,0.0011923294514417648,0.0010856303852051497,0.003915820270776749,0.0024769820738583803,0.0009628541301935911,0.00027147246873937547,0.003453790210187435,0.002655151067301631,0.003410014323890209,0.001157146180048585,0.0034031986724585295,0.0003771224000956863,0.0007508027483709157,0.001458583166822791,0.0029912267345935106,0.001404738170094788,0.0028630909509956837,0.0013357573188841343,0.000800345151219517,0.000204780837520957,0.002713058842346072,1.6753530871937983e-05,0.00014793535228818655,0.001271344954147935,0.00012882778537459671,0.004105403553694487,0.0012392146745696664,0.0014245681231841445,0.0014997400576248765
790,790,Vladimir Vengerov received the,The director of Two Captains received the,Vladimir Vengerov,the director of Two Captains, People's Artist of the RSFSR,0.0001587893784744665,0.0010994195472449064,0.001086368807591498,0.0008003959665074944,0.0008671270334161818,0.0007803510525263846,0.00068918417673558,0.0007792027317918837,0.0005494871875271201,0.0008613370591774583,0.0006578262546099722,0.0008363592787645757,0.0010010258993133903,0.0008367943810299039,0.001072209794074297,0.0009519669110886753,0.0009580311016179621,0.0007633892237208784,0.0007096083136275411,0.0005619328003376722,0.0009219694184139371,0.0009989431127905846,0.0007923411903902888,0.0008557051187381148,0.0004087405977770686,0.0008472627378068864,0.0006948079098947346,0.0006691215094178915,0.0010890690609812737,0.00047340794117189944,0.00056799704907462,0.0006334938225336373,0.000617131358012557,0.0009072671527974308,4.820678077521734e-05,0.00040031890966929495,0.0007670591003261507,0.00024602678604424,0.0010779858566820621,0.0007542070234194398,0.0008538778056390584,0.0012368654133751988
791,791,The place of death of Theodore Roosevelt is,The place of death of the father of Elliott Bulloch Roosevelt is,Theodore Roosevelt,the father of Elliott Bulloch Roosevelt, New York,0.000575934536755085,0.0008922203560359776,0.0010992338648065925,0.0010215342044830322,0.0016927493270486593,0.00020312979177106172,0.00047611273475922644,0.001726664719171822,0.0003855890245176852,0.00045384650002233684,0.004077188670635223,0.001549881766550243,0.0014558896655216813,0.0008331939461641014,0.002290398348122835,0.0006156812887638807,0.0008713417919352651,0.00019218152738176286,4.602923581842333e-05,0.0008343140943907201,0.0006432249210774899,0.0009642356308177114,0.00035723892506211996,0.001043360331095755,0.0001159251551143825,0.0008108758484013379,0.00020186723850201815,0.00077557482291013,0.00018179045582655817,0.0011927721789106727,0.002460638526827097,0.00033387934672646224,0.0035066648852080107,0.0007682046853005886,5.393867104430683e-05,0.00035543699050322175,0.0004304346221033484,0.0016523837111890316,0.00013011806004215032,0.0001315254921792075,0.00011138209083583206,0.001440066727809608
792,792,The place of death of Margaret of Sicily is,The place of death of the mother of Agnes of Meissen is,Margaret of Sicily,the mother of Agnes of Meissen, Frankfurt,3.677152335512801e-06,3.035901272596675e-06,3.6617639125324786e-06,2.305898306076415e-06,3.992558958998416e-06,8.812165788185666e-07,2.3311588392971316e-06,6.04667638981482e-06,2.639829745021416e-06,1.0349529020459158e-06,1.5304005501093343e-05,6.389232112269383e-06,2.6393836378701963e-06,2.7516480258782394e-06,5.630031864711782e-06,1.7516445041110273e-06,3.630424998846138e-06,9.544950216877623e-07,2.6805884090208565e-07,1.7631224409342394e-06,3.6001670196128543e-06,4.562220510706538e-06,1.917592953759595e-06,1.1582218576222658e-05,3.77612309421238e-07,1.4898357676429441e-06,4.192766596133879e-07,3.7879933643125696e-06,5.198230041969509e-07,2.2232250103115803e-06,3.877393737639068e-06,2.9335203635127982e-06,8.212060492951423e-06,3.559416427378892e-06,1.5703180622494983e-07,1.530297026874905e-06,1.0945848316623596e-06,9.081514690478798e-06,5.06820526879892e-07,1.4611488268201356e-06,9.082036740437616e-07,5.451884135254659e-06
793,793,The date of death of Lester del Rey is,The date of death of the editor of Science Fiction Adventures is,Lester del Rey,the editor of Science Fiction Adventures," May 10, 1993",0.0015943971229717135,0.005553429014980793,0.008864622563123703,0.009272403083741665,0.006011631339788437,0.0064108786173164845,0.006300723645836115,0.008926711045205593,0.006975623778998852,0.004011423792690039,0.008125986903905869,0.005975542590022087,0.007767483592033386,0.005323928780853748,0.007945566438138485,0.006675279699265957,0.005015319678932428,0.005155384540557861,0.004004533868283033,0.007738626096397638,0.005247356370091438,0.008217696100473404,0.00733634177595377,0.008885619230568409,0.003664452815428376,0.0036485844757407904,0.0026802176143974066,0.006586309522390366,0.004992377944290638,0.01181748602539301,0.009228723123669624,0.005271477624773979,0.010481225326657295,0.00855293869972229,0.0012518914882093668,0.0051044984720647335,0.004541569855064154,0.0067824432626366615,0.011132551357150078,0.003587308106943965,0.006439915858209133,0.008138793520629406
794,794,The place of birth of George Mason is,The place of birth of the father of Thomson Mason is,George Mason,the father of Thomson Mason, Fairfax,0.0002458545204717666,4.533005630946718e-05,5.930281986366026e-05,5.051304106018506e-05,3.245532207074575e-05,5.5872318625915796e-05,2.8847816793131642e-05,5.193188553676009e-05,3.6091932997806e-05,3.399234628886916e-05,5.782689913758077e-05,4.6317276428453624e-05,3.373289291630499e-05,5.715325096389279e-05,5.246964792604558e-05,4.849920151173137e-05,3.3171694667544216e-05,1.7351456335745752e-05,9.41410780797014e-06,5.328995393938385e-05,3.901348463841714e-05,3.990500408690423e-05,2.8920592740178108e-05,4.0770006307866424e-05,2.6709274607128464e-05,3.586851016734727e-05,1.5936113413772546e-05,3.433077290537767e-05,2.1006722818128765e-05,0.00013816606951877475,4.802511466550641e-05,6.392371687979903e-06,4.924836684949696e-05,7.085870311129838e-05,4.4788575337406655e-07,1.802894075808581e-05,3.453972385614179e-05,2.240361754957121e-05,2.5539864509482868e-05,4.750841617351398e-05,4.806051583727822e-05,4.415328294271603e-05
795,795,The country of citizenship of Ramon Berenguer IV is,The country of citizenship of the father of Dulce of Aragon is,Ramon Berenguer IV,the father of Dulce of Aragon, County of Barcelona,7.943045602587517e-06,7.784426998114213e-06,1.2040336514473893e-05,8.31737543194322e-06,8.335415259352885e-06,2.3178496121545322e-05,1.5940580851747654e-05,1.0257908797939308e-05,1.1513041499711107e-05,5.805899945698911e-06,9.24133291846374e-06,9.82206347543979e-06,1.4670070413558278e-05,9.80260574579006e-06,1.297555718338117e-05,1.0652011951606255e-05,6.382611445587827e-06,4.838977929466637e-06,1.3593830772151705e-05,1.105825140257366e-05,1.1490606084407773e-05,1.0050041055365e-05,1.4025710697751492e-05,1.2174944458820391e-05,9.697553650767077e-06,2.7609112294157967e-06,5.470796168083325e-06,8.335283382621128e-06,5.592886282101972e-06,1.0787538485601544e-05,7.921594260551501e-06,1.0862980161618907e-05,1.7046009816112928e-05,2.228468110843096e-05,1.936823991854908e-06,9.211279575538356e-06,6.7933224272564985e-06,6.6028296714648604e-06,4.283030648366548e-06,2.8705715521937236e-05,1.3752687664236873e-05,2.0051622414030135e-05
796,796,The place of birth of Amado V. Hernandez is,The place of birth of the spouse of Atang de la Rama is,Amado V. Hernandez,the spouse of Atang de la Rama, Hagonoy,0.0007321765297092497,0.0019929620902985334,0.0025657382793724537,0.0023180425632745028,0.0018561509205028415,0.0016424015630036592,0.0014367783442139626,0.001710440032184124,0.0017722289776429534,0.0014122637221589684,0.002493464620783925,0.00202327617444098,0.0024626858066767454,0.0013685306767001748,0.002982666250318289,0.002260970650240779,0.0022188418079167604,0.001376915955916047,0.00016418380255345255,0.002152101369574666,0.0017366699175909162,0.0014706762740388513,0.001403091475367546,0.0024645160883665085,0.0004598991945385933,0.0016774422256276011,0.0015356966760009527,0.0017397627234458923,0.0011130961356684566,0.002949052955955267,0.002162532415241003,0.0010654963552951813,0.002509965328499675,0.0022725111339241266,0.00037702641566284,0.0007681623683311045,0.0018666209653019905,0.0020082187838852406,0.001678498345427215,0.0017960777040570974,0.0016596761997789145,0.001982015324756503
797,797,The place of death of Heraclius is,The place of death of the father of John Athalarichos is,Heraclius,the father of John Athalarichos, Constantinople,8.549803897039965e-05,4.1254079405916855e-05,4.7496199840679765e-05,4.4044802052667364e-05,4.626443478628062e-05,9.036528354045004e-06,2.7353436962584965e-05,9.924860205501318e-05,2.5728970285854302e-05,1.2964223969902378e-05,0.0001295072288485244,4.660854392568581e-05,4.0219132642960176e-05,1.9107288608211093e-05,8.026754949241877e-05,3.876855407725088e-05,5.466383299790323e-05,1.8684546375880018e-05,3.4648958262550877e-06,3.958275920012966e-05,4.882365101366304e-05,0.00011084010475315154,2.9395800083875656e-05,7.948221173137426e-05,7.995962732820772e-06,3.801863203989342e-05,6.426044819818344e-06,7.064372766762972e-05,8.223131771956105e-06,5.3961968660587445e-05,8.209182124119252e-05,1.9444965801085345e-05,9.0271387307439e-05,7.637197995791212e-05,8.005159202184586e-07,1.4842473319731653e-05,2.6363626602687873e-05,0.00010913933510892093,8.877079380908981e-06,1.6405472706537694e-05,2.0482579202507623e-05,0.00010582792310742661
798,798,The employer of August Johann Gottfried Bielenstein is,The employer of the father of Bernhard Bielenstein is,August Johann Gottfried Bielenstein,the father of Bernhard Bielenstein, St. Petersburg Academy of Sciences,8.735764276934788e-05,6.140603363746777e-05,0.0002722243079915643,0.00023084627173375338,0.00024006920284591615,0.00024495040997862816,0.0004154403868597001,0.00013268044858705252,0.00020181499712634832,2.0407514966791496e-05,0.0003773314820136875,0.00010635422222549096,0.00018723501125350595,4.7840934712439775e-05,0.000438274466432631,0.00013129663420841098,0.0001983592374017462,0.00024469601339660585,0.00014796934556216002,0.0002046170411631465,0.00024368629965465516,0.00011204137263121083,0.0002922796120401472,0.00014316516171675175,0.0002623510954435915,2.0071844119229354e-05,1.2226004400872625e-05,0.000433273205999285,9.40097525017336e-05,8.656813588459045e-05,0.00012914268882013857,0.00025397006538696587,0.00041278611752204597,0.000610044167842716,0.00023212452651932836,0.0004339143633842468,0.00037894552224315703,0.00028219199157319963,3.744288187590428e-05,0.0001624849537620321,0.00011490246834000573,0.0005775311146862805
799,799,The date of birth of Alfredo del Mazo González is,The date of birth of the father of Alfredo del Mazo Maza is,Alfredo del Mazo González,the father of Alfredo del Mazo Maza, 31 December 1943,0.00327947991900146,0.0012008382473140955,0.0021208336111158133,0.0013707036850973964,0.0007144272094592452,0.0019352214876562357,0.0008371367584913969,0.0018697550985962152,0.0008419616497121751,0.000437281298218295,0.0011863983236253262,0.0010151949245482683,0.001066873432137072,0.0007235439261421561,0.00128556985873729,0.0013357135467231274,0.0005024217534810305,0.0009634917369112372,0.000399391254177317,0.0006207509431988001,0.0010897971224039793,0.0005481333355419338,0.000753165571950376,0.0007447730167768896,0.0004649232141673565,0.00034503210918046534,0.0002609547518659383,0.0010642193956300616,0.0012100478634238243,0.0027919041458517313,0.001114022103138268,0.0005863691330887377,0.0018830851186066866,0.0009662377997301519,6.160962948342785e-05,0.0006620759377256036,0.0010350685333833098,0.0023511808831244707,0.0015796697698533535,0.0012416820973157883,0.0044966149143874645,0.001638563466258347
800,800,The date of birth of Amalie of Zweibrücken-Birkenfeld is,The date of birth of the mother of Princess Maria Augusta of Saxony is,Amalie of Zweibrücken-Birkenfeld,the mother of Princess Maria Augusta of Saxony, 10 May 1752,0.005193196702748537,0.0011164965108036995,0.0017667837673798203,0.0012598304310813546,0.0011111564235761762,0.001925362041220069,0.0012612505815923214,0.0018422706052660942,0.0011118727270513773,0.0007185314898379147,0.0015277308411896229,0.0013245405862107873,0.001328381011262536,0.0007302113808691502,0.0020055901259183884,0.0016971488948911428,0.0008715703734196723,0.001151075353845954,0.00033066218020394444,0.0009006363688968122,0.0010630778269842267,0.0008169797365553677,0.001088863704353571,0.0007527394918724895,0.00038534338818863034,0.0008823050302453339,0.0004732465895358473,0.0011905941646546125,0.0014927578158676624,0.0022945802193135023,0.0012975933495908976,0.0013534429017454386,0.001991242403164506,0.0016694462392479181,0.0010132137686014175,0.0013591592432931066,0.0015052385861054063,0.003915651701390743,0.0011367864208295941,0.0006946868961676955,0.002438363153487444,0.0018600727198645473
801,801,The employer of Sut Jhally is,The employer of the director of Reel Bad Arabs is,Sut Jhally,the director of Reel Bad Arabs, University of Massachusetts Amherst,2.4099505026242696e-05,7.452696445398033e-05,8.051926124608144e-05,0.00010626338917063549,0.00017978889809455723,6.707009742967784e-05,0.00010012297570938244,8.154315582942218e-05,0.00010886525706155226,3.9103266317397356e-05,0.00015460936992894858,0.00010478303738636896,6.907105125719681e-05,7.29487364878878e-05,9.542954649077728e-05,0.00011459715460659936,0.00011062381963711232,6.640853825956583e-05,9.360774129163474e-05,0.00013656209921464324,0.00012615240120794624,8.700034231878817e-05,0.00013700182898901403,6.874500832054764e-05,6.969313835725188e-05,2.7432412025518715e-05,4.1390376281924546e-05,0.00011047008592868224,8.318603795487434e-05,4.330436422605999e-05,7.388686935883015e-05,0.0001459509221604094,5.376690023695119e-05,0.0001311505911871791,2.0986910840292694e-06,9.888131899060681e-06,0.00011290699330857024,1.1243711014685687e-05,4.9191356083611026e-05,0.00013005465734750032,3.5723973269341514e-05,4.5950724597787485e-05
802,802,The country of citizenship of Jean II de Brosse is,The country of citizenship of the father of Claudine de Brosse is,Jean II de Brosse,the father of Claudine de Brosse, France,0.02010408416390419,0.07878024876117706,0.04625667631626129,0.02883674018085003,0.044973913580179214,0.038680825382471085,0.04488827660679817,0.02496372163295746,0.05670398101210594,0.021013110876083374,0.09058864414691925,0.09501186013221741,0.028861153870821,0.03721366450190544,0.09576557576656342,0.04614356532692909,0.07182774692773819,0.08814173936843872,0.03498578444123268,0.09053574502468109,0.09210148453712463,0.1381577104330063,0.0644543394446373,0.07667553424835205,0.08437111973762512,0.016593433916568756,0.01673075184226036,0.07699663937091827,0.012937218882143497,0.04782051593065262,0.03259452059864998,0.033401623368263245,0.03254096955060959,0.18682418763637543,0.00014249848027247936,0.002515243599191308,0.02442055195569992,0.0018142589833587408,0.01169654168188572,0.10915979743003845,0.014905656687915325,0.10547306388616562
803,803,The place of birth of Beth Gylys is,The place of birth of the spouse of Thomas Forsthoefel is,Beth Gylys,the spouse of Thomas Forsthoefel, Passaic,6.338924322335515e-06,1.171120038634399e-05,1.5471745427930728e-05,1.3235891856311355e-05,1.3196418876759708e-05,7.150209057726897e-06,7.41239455237519e-06,1.0708281479310244e-05,5.311816039466066e-06,6.2565054577135015e-06,1.6419549865531735e-05,8.899179192667361e-06,2.3794989829184487e-05,1.7419952200725675e-05,1.1911319234059192e-05,7.300915513042128e-06,7.6182859629625455e-06,2.3836951186240185e-06,6.848297857686703e-07,9.595780284143984e-06,7.902518518676516e-06,5.2989944379078224e-06,6.973352810746292e-06,4.550471658149036e-06,1.0577034572634147e-06,1.0512647349969484e-05,1.8792343325912952e-06,3.873336027027108e-06,3.1216900424624328e-06,2.3863543901825324e-05,1.678672015259508e-05,1.5368341337307356e-06,2.508905527065508e-05,7.885237209848128e-06,5.368028269003844e-06,1.3521654182113707e-05,7.701947652094532e-06,1.4131303942122031e-05,6.547018529090565e-06,3.0742096441827016e-06,6.189693522173911e-06,1.3370893611863721e-05
804,804,The place of death of Luciano Salce is,The place of death of the director of Il... Belpaese is,Luciano Salce,the director of Il... Belpaese, Rome,6.335401121759787e-05,4.9868071073433384e-05,0.00017011151066981256,9.205396781908348e-05,5.868763764738105e-05,9.35481657506898e-05,0.00017769048281479627,0.0001734064717311412,8.394619362661615e-05,0.00011340651690261438,2.8646418286371045e-05,0.00014037502114661038,2.9188542612246238e-05,2.360615872021299e-05,6.704236147925258e-05,4.793089465238154e-05,0.0002507484459783882,6.467486673500389e-05,7.071920845191926e-05,0.0001368572557112202,3.480837040115148e-05,0.00014708064554724842,0.00011805483518401161,6.471812957897782e-05,0.0001320042065344751,4.1719602450029925e-05,6.686655251542106e-05,0.00014617702981922776,4.222952338750474e-05,3.2630745408823714e-05,0.00016351666999980807,1.4207406820787583e-05,0.0001906904362840578,4.206200537737459e-05,4.5082048018230125e-05,5.8679739595390856e-05,5.719851833418943e-05,0.00020307305385358632,5.181571759749204e-05,5.578848140430637e-05,0.00012136013538111001,0.00010649873729562387
805,805,The child of Brij is,The child of the director of Kathputli is,Brij,the director of Kathputli, Kamal Sadanah,5.924074866925366e-05,0.00010123200627276674,0.00031562449294142425,0.0001676075771683827,0.00021315010963007808,0.0002919789112638682,0.0005077016539871693,0.0005562090082094073,0.0002674065763130784,7.342096978391055e-06,0.00032763450872153044,0.00017027082503773272,0.0003023950557690114,3.8751913962187245e-05,0.00037204442196525633,0.00020103249698877335,0.0003211976436432451,0.0003815634991042316,9.224087989423424e-05,0.00020368090190459043,8.549945778213441e-05,7.033747533569112e-05,0.00043417789856903255,9.308174776379019e-05,0.0002372534800088033,1.9297429389553145e-05,2.0511768525466323e-05,0.00035875695175491273,5.821228842251003e-05,0.0005995829124003649,0.0002280140615766868,0.00036335765616968274,0.0003275966446381062,0.0002477501693647355,9.27233777474612e-05,5.107314063934609e-05,0.0004651380004361272,6.91051609464921e-05,9.501506428932771e-05,0.00019274176156613976,0.00016325913020409644,0.00025130054564215243
