,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
85,Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.4742906093597412,0.03692758455872536,0.03981413319706917,0.03414720296859741,0.03749186173081398,0.031243309378623962,0.060582518577575684,0.02899681031703949,0.06142045184969902,0.025698967278003693,0.04384387657046318,0.043915923684835434,0.05032791569828987,0.029595427215099335,0.028868459165096283,0.016752909868955612,0.051257990300655365,0.03358570858836174,0.06111520901322365,0.029547197744250298,0.07895904779434204,0.03695254400372505,0.035524822771549225,0.07095439732074738,0.06955650448799133,0.043701041489839554,0.03212679177522659,0.05100792646408081,0.03152676671743393,0.054672494530677795,0.04754863679409027,0.05811934173107147,0.03225437179207802,0.024231992661952972,0.047807518392801285,0.03276465833187103,0.049431197345256805,0.031602006405591965,0.07125882804393768,0.04573855921626091,0.06163597106933594,0.03386414796113968
86,"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,0.16443951427936554,0.003533074166625738,0.0032178114634007215,0.001640819595195353,0.0027563904877752066,0.0030380701646208763,0.0015295009361580014,0.0015489961951971054,0.003206882392987609,0.0021217598114162683,0.0021673336159437895,0.0006810839986428618,0.0022564041428267956,0.0017647494096308947,0.0028305677697062492,0.0008852225728332996,0.002542728092521429,0.0017423545941710472,0.002603390719741583,0.0020233462564647198,0.0019379864679649472,0.0017203801544383168,0.0037072368431836367,0.0023192663211375475,0.003096535336226225,0.0038590559270232916,0.002576760482043028,0.0024686919059604406,0.0025246820878237486,0.002525593154132366,0.0026857303455471992,0.002161323791369796,0.002181960502639413,0.0027330045122653246,0.0026844963431358337,0.0025102407671511173,0.0016898417379707098,0.0007344352779909968,0.0024826074950397015,0.0012673224555328488,0.00295021734200418,0.002091053407639265
87,Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,0.0023546835873275995,0.01498658861964941,0.014566188678145409,0.012427226640284061,0.009450230747461319,0.01818542368710041,0.013244579546153545,0.008952820673584938,0.0052246274426579475,0.007224156521260738,0.015232700854539871,0.012890742160379887,0.01629529893398285,0.020094336941838264,0.011266631074249744,0.011508562602102757,0.012369156815111637,0.014117196202278137,0.00760833453387022,0.012010610662400723,0.010443424805998802,0.012905653566122055,0.010613463819026947,0.017527587711811066,0.026806017383933067,0.01321479119360447,0.012886673212051392,0.016427280381321907,0.015036512166261673,0.022873694077134132,0.006880976725369692,0.010693243704736233,0.01028689369559288,0.01571691781282425,0.010257181711494923,0.01600697822868824,0.03245001658797264,0.006939171813428402,0.017610929906368256,0.006872943602502346,0.008103367872536182,0.0204326044768095
88,Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,0.07477572560310364,0.020564664155244827,0.008966534398496151,0.014578700065612793,0.009568539448082447,0.025722350925207138,0.0189385786652565,0.03157663345336914,0.027614662423729897,0.018636208027601242,0.006162747740745544,0.0031327942851930857,0.017155973240733147,0.011945206671953201,0.03249545767903328,0.021533939987421036,0.026039090007543564,0.0028159937355667353,0.02766788937151432,0.01874309778213501,0.014682076871395111,0.01333064679056406,0.02725808136165142,0.013385793194174767,0.018032580614089966,0.02143634855747223,0.016287390142679214,0.01574133150279522,0.022370222955942154,0.01623915508389473,0.009754428640007973,0.009731790982186794,0.029303256422281265,0.02595684491097927,0.02279975265264511,0.01297405268996954,0.009862429462373257,0.007877818308770657,0.018815500661730766,0.03257320821285248,0.029670419171452522,0.005433900747448206
89,Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,0.0278879776597023,0.017138002440333366,0.012369729578495026,0.02220655418932438,0.009898142889142036,0.031580325216054916,0.029073111712932587,0.02646636962890625,0.04067627340555191,0.01311959233134985,0.015148071572184563,0.007977919653058052,0.01806068979203701,0.016128120943903923,0.018852999433875084,0.02230832353234291,0.02439744584262371,0.008156451396644115,0.025407016277313232,0.032022155821323395,0.02013927698135376,0.013255833648145199,0.02705436758697033,0.014314670115709305,0.019662315025925636,0.02239120379090309,0.012551430612802505,0.014091324992477894,0.024336954578757286,0.023919176310300827,0.010026626288890839,0.019992101937532425,0.01941111497581005,0.018757445737719536,0.019145315513014793,0.016225172206759453,0.02327662706375122,0.01122176181524992,0.02688431367278099,0.026664167642593384,0.03242848813533783,0.007505686488002539
90,The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,0.00045441160909831524,0.0001632116036489606,0.0012067870702594519,0.00044706949847750366,3.0351244276971556e-05,0.0008713629795238376,0.00011463724513305351,2.4823533749440685e-05,0.0005121460999362171,0.00038436881732195616,0.004658767953515053,0.00028504669899120927,0.00043725984869524837,5.25096183991991e-05,0.00010705824388423935,0.002088787266984582,0.00016740051796659827,0.0018359004752710462,0.0024216920137405396,4.8131205403478816e-05,0.00011257351434323937,0.0007065102690830827,0.0004496602341532707,2.8912474590470083e-05,0.0004715162795037031,0.00016587637946940958,0.003839759388938546,4.5677916205022484e-05,7.067396654747427e-05,0.00024555387790314853,0.0007243537111207843,0.000731063075363636,5.950985359959304e-05,0.0004767999053001404,0.0006871211808174849,1.0343806934542954e-05,0.0001740994193824008,0.0005871112807653844,0.006835094187408686,0.0002287656388944015,0.00041764762136153877,0.0009372734930366278
91,Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,0.6005624532699585,0.06093846261501312,0.04160993918776512,0.032026927918195724,0.033315956592559814,0.08322882652282715,0.04045211523771286,0.06425213813781738,0.06270651519298553,0.03971625864505768,0.10130731761455536,0.0042633675038814545,0.03395494073629379,0.02981613390147686,0.04003162682056427,0.07161800563335419,0.07309164851903915,0.08128459006547928,0.0947190672159195,0.04874459654092789,0.026993287727236748,0.07474512606859207,0.09834962338209152,0.04838436096906662,0.07518709450960159,0.04864387959241867,0.06438705325126648,0.0630897507071495,0.06639017164707184,0.11364338546991348,0.04412844032049179,0.03593679144978523,0.08245176821947098,0.059753093868494034,0.05167898163199425,0.08476709574460983,0.008899569511413574,0.03945420682430267,0.03363456949591637,0.10142657905817032,0.059562038630247116,0.05159909650683403
92,New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.99036705493927,0.8104633688926697,0.576554000377655,0.6451095938682556,0.6422879695892334,0.4892888069152832,0.6169925332069397,0.769686758518219,0.5485336184501648,0.6580652594566345,0.6167488694190979,0.24864773452281952,0.758152961730957,0.7416152358055115,0.7426407337188721,0.8488724827766418,0.7056496143341064,0.6275073885917664,0.5845076441764832,0.9126220345497131,0.6288514733314514,0.4928346872329712,0.7151311039924622,0.7715826034545898,0.8315014839172363,0.6546503305435181,0.533979594707489,0.39578965306282043,0.768517255783081,0.8067443370819092,0.17143099009990692,0.7159796953201294,0.7062530517578125,0.4708089232444763,0.9012264013290405,0.6189926862716675,0.18724048137664795,0.440326988697052,0.5331277251243591,0.6165341734886169,0.818440854549408,0.531823992729187
93,Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,0.9209506511688232,0.7128800749778748,0.5423641800880432,0.6788803339004517,0.5264020562171936,0.7993878126144409,0.8139192461967468,0.7160062789916992,0.44799312949180603,0.41615650057792664,0.7475143671035767,0.7068767547607422,0.5309482216835022,0.7040886282920837,0.5543743968009949,0.5205485224723816,0.7253711223602295,0.7869441509246826,0.693867564201355,0.5089308619499207,0.7074559330940247,0.6752862930297852,0.7235800623893738,0.779605507850647,0.7540951371192932,0.7458999752998352,0.6748688817024231,0.7760747671127319,0.578962504863739,0.7234424352645874,0.6262210607528687,0.691615104675293,0.5639588236808777,0.6375067234039307,0.30169227719306946,0.8696986436843872,0.0884389653801918,0.47956031560897827,0.48195162415504456,0.6756988763809204,0.7998484969139099,0.4947178363800049
94,Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.5950621366500854,0.20963343977928162,0.23555943369865417,0.26076391339302063,0.1845124214887619,0.16817300021648407,0.19724200665950775,0.12706473469734192,0.17061690986156464,0.15386348962783813,0.21540001034736633,0.07321912795305252,0.22196799516677856,0.2681225538253784,0.20570875704288483,0.1457662433385849,0.15111692249774933,0.20720356702804565,0.12096051871776581,0.18205849826335907,0.22080053389072418,0.12270229309797287,0.2253950834274292,0.16755793988704681,0.32627665996551514,0.37129583954811096,0.1652805507183075,0.27975767850875854,0.24889031052589417,0.47625911235809326,0.2213359773159027,0.20969143509864807,0.19017432630062103,0.12855322659015656,0.2224009484052658,0.346407026052475,0.09574555605649948,0.07447441667318344,0.1868303120136261,0.19530028104782104,0.1959647238254547,0.158864364027977
95,Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,0.15277688205242157,0.016391217708587646,0.02541237138211727,0.0071378229185938835,0.006121049169450998,0.01763274520635605,0.013878674246370792,0.02122727409005165,0.011127728037536144,0.009463037364184856,0.008007451891899109,0.007423162925988436,0.007220929488539696,0.007587343920022249,0.010930387303233147,0.02395671419799328,0.014581895433366299,0.01034534815698862,0.008570786565542221,0.020832892507314682,0.005748276133090258,0.007386197801679373,0.017973855137825012,0.013136071152985096,0.02604086510837078,0.006395439151674509,0.00900171510875225,0.012452062219381332,0.012450341135263443,0.024043986573815346,0.007268753368407488,0.01534811407327652,0.007675854489207268,0.023987002670764923,0.008845998905599117,0.00878902617841959,0.00457356683909893,0.008957328274846077,0.004687651060521603,0.02809806354343891,0.016131127253174782,0.01676890067756176
96,Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.002661392092704773,0.004798595793545246,0.004420137498527765,0.0028498072642832994,0.003136807819828391,0.0039888471364974976,0.002363524865359068,0.003312918357551098,0.0036307068075984716,0.003241482190787792,0.004248614422976971,0.003116720588877797,0.004100946709513664,0.00319573562592268,0.004430762957781553,0.006694780196994543,0.0020907430443912745,0.00386164803057909,0.004800963215529919,0.004283956717699766,0.001859144656918943,0.00503189442679286,0.005392249673604965,0.0052633206360042095,0.0032506787683814764,0.004217802546918392,0.004732425790280104,0.004026154056191444,0.00574978394433856,0.004104148596525192,0.004084223881363869,0.005806246772408485,0.005722029600292444,0.0034921332262456417,0.0044360049068927765,0.003905231598764658,0.002476911060512066,0.0024077449925243855,0.0037276973016560078,0.002882105764001608,0.004211336374282837,0.011349339969456196
97,Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.002015765057876706,0.0027333616744726896,0.003074237611144781,0.003205136628821492,0.0037144352681934834,0.003059558803215623,0.0028616739436984062,0.0038940743543207645,0.002834530547261238,0.0037561762146651745,0.0028266182634979486,0.003123059868812561,0.002300269901752472,0.002900576451793313,0.003140956861898303,0.0018047833582386374,0.0038402052596211433,0.003151416778564453,0.0026299769524484873,0.0030791033059358597,0.0030388757586479187,0.003011632477864623,0.002615060191601515,0.0020860140211880207,0.0022583147510886192,0.0025141891092061996,0.002020568121224642,0.0025431830435991287,0.003170646959915757,0.0027805117424577475,0.0026099374517798424,0.002347023691982031,0.0027987950015813112,0.0022906099911779165,0.0030585129279643297,0.002642594976350665,0.005313123110681772,0.0035589365288615227,0.0036554746329784393,0.003854598617181182,0.00290290592238307,0.0037634519394487143
98,William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.05822809785604477,0.0008195345290005207,0.00043376177200116217,0.0011666436912491918,0.0006064979825168848,0.0006806001183576882,0.00042023841524496675,0.0005216465215198696,0.0008477523224428296,0.0024873698130249977,0.0004081099759787321,0.0010260532144457102,0.002552315127104521,0.004251901060342789,0.0007082137162797153,0.0005857469514012337,0.00036125080077908933,0.00025723225553520024,0.00162726070266217,0.002923062304034829,0.003594672540202737,0.0011747342068701982,0.0022204683627933264,0.003712874371558428,0.0016502698417752981,0.0016993710305541754,0.000407081883167848,0.0005568229244090617,0.001081538968719542,0.0022237547673285007,0.00041578413220122457,0.0007297256961464882,0.0006031711818650365,0.0027976022101938725,0.001685655559413135,0.0005243224441073835,0.008725079707801342,0.0057326508685946465,0.0018913262756541371,0.0002923009160440415,0.0006702856626361609,0.0005039977259002626
99,Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,0.10708330571651459,0.12781859934329987,0.07335212826728821,0.08903573453426361,0.09491625428199768,0.12085205316543579,0.1886916607618332,0.09499923139810562,0.11320000141859055,0.09140819311141968,0.16008634865283966,0.06940937042236328,0.09847280383110046,0.06613731384277344,0.0696573555469513,0.11211316287517548,0.11506770551204681,0.10376259684562683,0.07610892504453659,0.0968514010310173,0.06000566855072975,0.08266251534223557,0.08465869724750519,0.08530226349830627,0.12029821425676346,0.10369433462619781,0.057184021919965744,0.07060767710208893,0.07711365073919296,0.1843087077140808,0.09052513539791107,0.03747517615556717,0.12889724969863892,0.1781572699546814,0.06715963035821915,0.2952491343021393,0.14438189566135406,0.030231153592467308,0.08895689994096756,0.09913090616464615,0.06582426279783249,0.10949591547250748
100,The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.884840190410614,0.19629181921482086,0.1350863128900528,0.14771923422813416,0.14588098227977753,0.2514216899871826,0.2199561446905136,0.14857465028762817,0.20936836302280426,0.13206227123737335,0.1058400422334671,0.14291290938854218,0.11555188149213791,0.15871381759643555,0.1379559487104416,0.11149655282497406,0.15452350676059723,0.1040407046675682,0.19042858481407166,0.12658610939979553,0.19866712391376495,0.22015242278575897,0.1836371123790741,0.1836075633764267,0.14761890470981598,0.13188733160495758,0.14332595467567444,0.09928017854690552,0.17385829985141754,0.2613776624202728,0.15603108704090118,0.07179596275091171,0.11204005032777786,0.3006526529788971,0.0876421257853508,0.14714153110980988,0.1325906217098236,0.21648943424224854,0.10623437911272049,0.0987372025847435,0.09123028814792633,0.12868797779083252
101,The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.3603665232658386,0.019756926223635674,0.02092549577355385,0.019273951649665833,0.015606701374053955,0.023222973570227623,0.020247090607881546,0.02326485887169838,0.01754024252295494,0.01817397028207779,0.03192633390426636,0.021769821643829346,0.010070116259157658,0.02575327828526497,0.01322512049227953,0.02994818054139614,0.024823814630508423,0.052122198045253754,0.016768842935562134,0.020240694284439087,0.01962302438914776,0.028691712766885757,0.03215646371245384,0.039309948682785034,0.023100754246115685,0.036259859800338745,0.026696259155869484,0.03439335525035858,0.021635014563798904,0.028779655694961548,0.023504456505179405,0.023764057084918022,0.02062033675611019,0.018151570111513138,0.017510319128632545,0.023086894303560257,0.027345502749085426,0.01361884269863367,0.024479150772094727,0.010932446457445621,0.015127028338611126,0.02899521216750145
102,Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,0.39036494493484497,0.08748563379049301,0.08516720682382584,0.07191687077283859,0.04618201404809952,0.07108329236507416,0.11632820963859558,0.08560194075107574,0.07029972225427628,0.07021763175725937,0.11866428703069687,0.036765068769454956,0.050316859036684036,0.031065357849001884,0.06449579447507858,0.045816026628017426,0.06705989688634872,0.08010973781347275,0.11352745443582535,0.07121880352497101,0.0739763155579567,0.07430491596460342,0.120327889919281,0.09793621301651001,0.056687984615564346,0.08514316380023956,0.0931815579533577,0.055176280438899994,0.058428339660167694,0.06449437886476517,0.08032859861850739,0.04355042800307274,0.08964046835899353,0.07579255104064941,0.03646719455718994,0.14292198419570923,0.013052049092948437,0.04171111807227135,0.03434457257390022,0.08167760819196701,0.048314422369003296,0.10498381406068802
103,Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,0.002032490447163582,9.0074399849982e-07,1.8416458260617219e-06,1.2861011100540054e-06,9.078213452085038e-07,2.127995003320393e-06,1.4552567790815374e-06,1.2637782447200152e-06,7.362899054896843e-07,7.781494559822022e-07,1.6834408143040491e-06,8.154277679750521e-07,1.0611258858261863e-06,1.951196054505999e-06,9.257344117941102e-07,1.0411057473902474e-06,1.3784699604002526e-06,3.7286980614226195e-07,1.2499152717282414e-06,7.991800998752296e-07,8.023756663533277e-07,1.740269567562791e-06,9.329725116913323e-07,8.025732540772879e-07,1.0428185532873613e-06,8.692305186741578e-07,8.986889383777452e-07,6.577072895197489e-07,8.405952485190937e-07,1.2292102837818675e-06,1.1064406635341584e-06,7.315439347621577e-07,7.00773512107844e-07,2.533440692786826e-06,6.52867925055034e-07,5.305597596816369e-07,7.235584575937537e-07,9.949453527724472e-08,1.0183537142438581e-06,1.2746247648465214e-06,7.35648882255191e-07,9.879928484224365e-07
104,The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,0.014199181459844112,0.016369663178920746,0.020603163167834282,0.04049844294786453,0.012130831368267536,0.027393998578190804,0.059232715517282486,0.013087143190205097,0.015198294073343277,0.010413640178740025,0.03900103271007538,0.04397829994559288,0.01609160378575325,0.011196759529411793,0.015779629349708557,0.0223523136228323,0.014782856218516827,0.01679985783994198,0.014592370018362999,0.01756579428911209,0.012582710944116116,0.036602843552827835,0.0062196035869419575,0.030123470351099968,0.01777983456850052,0.018013007938861847,0.026378151029348373,0.04208756238222122,0.026866810396313667,0.016614435240626335,0.035138294100761414,0.015799488872289658,0.016359899193048477,0.0296454057097435,0.02640727534890175,0.046811461448669434,0.018858354538679123,0.055466219782829285,0.009780386462807655,0.01266778539866209,0.014522249810397625,0.026055118069052696
105,Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.9976398944854736,0.9952658414840698,0.9931530952453613,0.9929549098014832,0.9940664768218994,0.9974310994148254,0.9958595633506775,0.9890280961990356,0.9901005625724792,0.9905548691749573,0.9971907734870911,0.9946867227554321,0.9973931312561035,0.9969388246536255,0.9949687123298645,0.9971942901611328,0.9978836178779602,0.9971202611923218,0.9886214137077332,0.9967137575149536,0.992938220500946,0.9974422454833984,0.9951902627944946,0.9963594079017639,0.9933601021766663,0.9936328530311584,0.9918667674064636,0.9979327917098999,0.9967132806777954,0.99753737449646,0.994892954826355,0.9964279532432556,0.991414487361908,0.9952194094657898,0.9882729649543762,0.9966326355934143,0.9861499071121216,0.994807779788971,0.9842510223388672,0.9945225715637207,0.9928994178771973,0.9952278137207031
