,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_will,ans_prob_obs_edit_subject_would,ans_prob_obs_edit_subject_make,ans_prob_obs_edit_subject_think,ans_prob_obs_edit_subject_see,ans_prob_obs_edit_subject_come,ans_prob_obs_edit_subject_take,ans_prob_obs_edit_subject_want,ans_prob_obs_edit_subject_could,ans_prob_obs_edit_subject_look,ans_prob_obs_edit_subject_use,ans_prob_obs_edit_subject_tell,ans_prob_obs_edit_subject_find,ans_prob_obs_edit_subject_give,ans_prob_obs_edit_subject_need,ans_prob_obs_edit_subject_should,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_try,ans_prob_obs_edit_subject_let,ans_prob_obs_edit_subject_call,ans_prob_obs_edit_subject_may,ans_prob_obs_edit_subject_mean,ans_prob_obs_edit_subject_feel,ans_prob_obs_edit_subject_ask,ans_prob_obs_edit_subject_talk,ans_prob_obs_edit_subject_keep,ans_prob_obs_edit_subject_leave,ans_prob_obs_edit_subject_put,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_help,ans_prob_obs_edit_subject_start,ans_prob_obs_edit_subject_become
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.030316852033138275,0.11260366439819336,0.07600657641887665,0.1216980442404747,0.08750645071268082,0.09483402222394943,0.08916419744491577,0.10069495439529419,0.11551673710346222,0.11516638845205307,0.11804725974798203,0.12457815557718277,0.13215865194797516,0.10663139075040817,0.12684869766235352,0.1406530737876892,0.10984334349632263,0.10420915484428406,0.12952686846256256,0.10097220540046692,0.10889215767383575,0.13116960227489471,0.12342740595340729,0.08638796955347061,0.11180499196052551,0.1657332479953766,0.10949918627738953,0.09645239263772964,0.08984532207250595,0.13367387652397156,0.13222068548202515,0.11597170680761337,0.09461880475282669,0.09097997099161148,0.1118142232298851,0.07648797333240509,0.09241681545972824,0.12838904559612274,0.14193999767303467,0.11662563681602478,0.11233577132225037,0.0910264402627945
85,Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.11729544401168823,0.02086116559803486,0.017601903527975082,0.018903091549873352,0.01812443695962429,0.025848673656582832,0.02176119014620781,0.01956965960562229,0.028614217415452003,0.019349263980984688,0.015470786020159721,0.017634237185120583,0.01820116676390171,0.024321168661117554,0.018976373597979546,0.02080143429338932,0.021142441779375076,0.02018033154308796,0.016382766887545586,0.022339213639497757,0.024767812341451645,0.01482397224754095,0.017226995900273323,0.014660199172794819,0.020462816581130028,0.011469423770904541,0.01577640324831009,0.014580726623535156,0.014147218316793442,0.016265491023659706,0.01700638234615326,0.0149566400796175,0.012111320160329342,0.02175283245742321,0.019606439396739006,0.021704059094190598,0.015816019847989082,0.024913089349865913,0.020784782245755196,0.02540643885731697,0.020152699202299118,0.014785336330533028
86,"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,0.0017049101879820228,0.0001374949497403577,7.613801426487043e-05,8.954209624789655e-05,0.00012111286196159199,0.00016695584054104984,6.343554559862241e-05,4.7195531806210056e-05,0.0001805163628887385,6.11263676546514e-05,0.00015636200259905308,0.00012086630158592016,0.00019764773605857044,5.147183401277289e-05,6.390790804289281e-05,8.10845522210002e-05,0.00010445055522723123,0.0001315363188041374,0.0001233016955666244,8.50679207360372e-05,0.00017039828526321799,4.142753459746018e-05,8.493340283166617e-05,0.00011253279080847278,0.00017858896171674132,6.065986235626042e-05,0.0002300575579283759,5.9052959841210395e-05,0.0001385367359034717,9.327133011538535e-05,8.771879220148548e-05,0.0001983589754672721,0.0001526826381450519,8.27459734864533e-05,0.00014809684944339097,7.327482308028266e-05,0.0001657457323744893,0.00016532442532479763,0.00010747042688308284,8.40289139887318e-05,0.00012519433221314102,9.739868983160704e-05
87,Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,0.012450777925550938,0.049447767436504364,0.03802323713898659,0.03775447607040405,0.03145836666226387,0.043810997158288956,0.030806763097643852,0.03959397226572037,0.036638349294662476,0.041138987988233566,0.044507235288619995,0.04187457635998726,0.04242795705795288,0.05463302507996559,0.05252765119075775,0.0507558211684227,0.057244136929512024,0.03659537807106972,0.04020291194319725,0.03277233615517616,0.03628118708729744,0.030775411054491997,0.03669676184654236,0.04034445807337761,0.05565117672085762,0.04045777767896652,0.030970845371484756,0.033693891018629074,0.03336818143725395,0.03600996732711792,0.04179691523313522,0.04740345478057861,0.042588379234075546,0.04066839441657066,0.035030003637075424,0.044601988047361374,0.03205904737114906,0.053050827234983444,0.04417118802666664,0.052317064255476,0.042369864881038666,0.023045264184474945
88,Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,0.010856950655579567,0.0037125570233911276,0.0034093100111931562,0.0027411584742367268,0.00291956914588809,0.0028592366725206375,0.003685749601572752,0.004108148626983166,0.005459275562316179,0.003533268580213189,0.003038757247850299,0.0028032369446009398,0.0036536322440952063,0.0034007669892162085,0.005353695712983608,0.002556061139330268,0.0024173788260668516,0.0011371922446414828,0.0042666043154895306,0.002438134979456663,0.004572515841573477,0.0028900341130793095,0.005107508040964603,0.004759551957249641,0.0027063675224781036,0.004513629712164402,0.002715589012950659,0.0037459922023117542,0.0020797657780349255,0.003614440094679594,0.006318959407508373,0.0034254402853548527,0.0028062518686056137,0.0038422071374952793,0.0041327341459691525,0.0019698201213032007,0.004345261491835117,0.0014863235410302877,0.0023825247772037983,0.0028724505100399256,0.003587441984564066,0.002920052269473672
89,Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,0.03143380582332611,0.008670954965054989,0.007878899574279785,0.006843790877610445,0.007162284106016159,0.009028769098222256,0.014339662156999111,0.007909384556114674,0.007521505933254957,0.00854791421443224,0.008031921461224556,0.007806152105331421,0.008696363307535648,0.01135745458304882,0.009873246774077415,0.00851686391979456,0.008414769545197487,0.003981057088822126,0.008215084671974182,0.006655748002231121,0.009717010892927647,0.007506012916564941,0.0107533885166049,0.011944198980927467,0.008735708892345428,0.008220120333135128,0.00836305133998394,0.008166281506419182,0.0065032439306378365,0.006679177284240723,0.010514525696635246,0.009568359702825546,0.007472123485058546,0.007241118233650923,0.01718059927225113,0.005861436948180199,0.00888017937541008,0.005998882465064526,0.00688605010509491,0.007014906965196133,0.008914444595575333,0.008016756735742092
90,The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,4.42024111180217e-06,1.776116005203221e-05,2.7134565243613906e-05,1.539293043606449e-05,3.496156932669692e-05,7.4899153332808055e-06,1.935109139594715e-05,2.1829431716469117e-05,2.3337330276262946e-05,2.6373865694040433e-05,1.094078197638737e-05,9.730015335662756e-06,2.3777392925694585e-05,2.2407633878174238e-05,1.5514226106461138e-05,4.430616900208406e-05,1.4627094060415402e-05,1.8117738363798708e-05,1.2085908565495629e-05,2.477995258232113e-05,1.494229945819825e-05,2.218030385847669e-05,1.6458696336485445e-05,3.2083247788250446e-05,1.669912126089912e-05,1.375448664475698e-05,2.729962761804927e-05,3.093916893703863e-05,1.4650780030933674e-05,2.3179605705081485e-05,1.401582903781673e-05,8.422101018368267e-06,1.9884511857526377e-05,9.356285772810224e-06,2.1312633180059493e-05,2.9072938559693284e-05,5.686812528438168e-06,2.56248313235119e-05,3.50827285728883e-05,1.8596001609694213e-05,2.3763233912177384e-05,7.808811460563447e-06
91,Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,0.0889245867729187,0.008391443639993668,0.0048729185946285725,0.00863194465637207,0.008607754483819008,0.007097074296325445,0.0101877236738801,0.005873748101294041,0.00847326684743166,0.004726063925772905,0.0050523243844509125,0.008967247791588306,0.010897253639996052,0.008683394640684128,0.008500228635966778,0.008260514587163925,0.011084049008786678,0.0053014494478702545,0.010353549383580685,0.00688566081225872,0.006370853632688522,0.006846241187304258,0.006997293327003717,0.008677935227751732,0.00695018982514739,0.009171337820589542,0.008494499139487743,0.006742721889168024,0.006725782994180918,0.009455714374780655,0.010195267386734486,0.0050642481073737144,0.007842986844480038,0.004308855626732111,0.009897505864501,0.006326964590698481,0.007693185470998287,0.00702341552823782,0.007245882414281368,0.009022971615195274,0.006642630323767662,0.0030757682397961617
92,New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.7908753752708435,0.13009989261627197,0.10465766489505768,0.0972934290766716,0.06923142820596695,0.14040367305278778,0.08783793449401855,0.04191724956035614,0.05948972329497337,0.12936751544475555,0.0789451003074646,0.08714278042316437,0.1431303471326828,0.15182524919509888,0.08003287017345428,0.04156002774834633,0.08024416863918304,0.07948292046785355,0.09465321898460388,0.106231190264225,0.09054101258516312,0.061793360859155655,0.0740550085902214,0.09086865931749344,0.04844274744391441,0.0888984277844429,0.09463817626237869,0.07640975713729858,0.06772090494632721,0.09635074436664581,0.11694414913654327,0.0571477971971035,0.09597768634557724,0.0973416268825531,0.11037106066942215,0.09745915979146957,0.05030994862318039,0.0858791247010231,0.07606197148561478,0.09042143821716309,0.07241298258304596,0.10567360371351242
93,Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,0.6761296987533569,0.30455249547958374,0.25146374106407166,0.26088976860046387,0.19773904979228973,0.28489434719085693,0.25344741344451904,0.20987991988658905,0.25688105821609497,0.25060057640075684,0.2432059794664383,0.28568145632743835,0.20814144611358643,0.23694433271884918,0.2823754549026489,0.38141006231307983,0.2467118352651596,0.19752290844917297,0.27370786666870117,0.11373744904994965,0.44449275732040405,0.26071450114250183,0.26357439160346985,0.2839584946632385,0.21826070547103882,0.19544455409049988,0.23347364366054535,0.2439451962709427,0.16244074702262878,0.14732542634010315,0.2172333002090454,0.2716818153858185,0.3825594484806061,0.21447023749351501,0.14523153007030487,0.24068866670131683,0.29650962352752686,0.20308639109134674,0.22015997767448425,0.35180360078811646,0.27103185653686523,0.07017869502305984
94,Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,0.5598105788230896,0.016880735754966736,0.010825175791978836,0.013036171905696392,0.012051728554069996,0.008798605762422085,0.015587033703923225,0.01609911024570465,0.018590549007058144,0.01444079540669918,0.017224954441189766,0.0202142596244812,0.011883907951414585,0.021937035024166107,0.020187612622976303,0.017422044649720192,0.013280379585921764,0.008123700506985188,0.011851317249238491,0.013012510724365711,0.00680810259655118,0.013713793829083443,0.017264418303966522,0.006014074664562941,0.01600220613181591,0.00978061929345131,0.020787512883543968,0.019254537299275398,0.012416393496096134,0.007551731541752815,0.012406188994646072,0.015158791095018387,0.013965764082968235,0.012735169380903244,0.00925949215888977,0.014713894575834274,0.013325825333595276,0.01490048412233591,0.008537583984434605,0.016778061166405678,0.0210553128272295,0.005726459436118603
95,Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,0.0009181197383441031,0.001365627977065742,0.001752066076733172,0.0015467428602278233,0.0014345902018249035,0.0016500672791153193,0.0012124290224164724,0.0010321299778297544,0.0015088195214048028,0.0013338614953681827,0.0020733620040118694,0.0017332651186734438,0.001215329859405756,0.0015113262925297022,0.0012664722744375467,0.0012025602627545595,0.001020329655148089,0.0013045595260336995,0.001558041898533702,0.0010667300084605813,0.0017116689123213291,0.0011346701066941023,0.002071473514661193,0.0017876623896881938,0.000950925808865577,0.0022920186165720224,0.0017569512128829956,0.0014612054219469428,0.001313098706305027,0.0010505038080736995,0.0013435061555355787,0.0017745830118656158,0.0011776457540690899,0.001420367625541985,0.001174995326437056,0.0014032553881406784,0.0020106807351112366,0.001333856489509344,0.0012882795417681336,0.0016153323231264949,0.0013849730603396893,0.002180187264457345
96,Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,0.0008964124717749655,0.0014469833113253117,0.00156972196418792,0.001234601717442274,0.001221155864186585,0.001541634788736701,0.0017775658052414656,0.0012443067971616983,0.0017890408635139465,0.0008070722105912864,0.0013276473619043827,0.0015074131079018116,0.0012899130815640092,0.0009390655322931707,0.0013021198101341724,0.0013816887512803078,0.0011500801192596555,0.0013310450594872236,0.0015316609060391784,0.001278660842217505,0.001163905719295144,0.0017021115636453032,0.0014463969273492694,0.0014186191838234663,0.00122100452426821,0.0013966532424092293,0.001146906171925366,0.001381003181450069,0.0016700263367965817,0.0014398685889318585,0.0014698966406285763,0.0010836104629561305,0.0009091835236176848,0.0013917942997068167,0.0013217158848419785,0.0011735965963453054,0.0015199470799416304,0.0018155508441850543,0.0013108138227835298,0.0010418060701340437,0.0010639913380146027,0.0018831780180335045
97,Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,0.005892271641641855,0.004521606024354696,0.005175071302801371,0.00523283751681447,0.005264474079012871,0.005028455052524805,0.0044437008909881115,0.004991524387151003,0.004538794048130512,0.004866921808570623,0.0052633266896009445,0.005565928760915995,0.004445686470717192,0.005093377083539963,0.004637293983250856,0.0050504738464951515,0.004924337845295668,0.005561654455959797,0.00467093288898468,0.004877583123743534,0.005005061626434326,0.004124033730477095,0.0052961125038564205,0.004523179493844509,0.004888191353529692,0.0052481782622635365,0.0049880500882864,0.005039786454290152,0.004797205328941345,0.004662355408072472,0.004538223147392273,0.004709250293672085,0.005404908210039139,0.004753356799483299,0.005336180329322815,0.005442795343697071,0.004626826848834753,0.004153545014560223,0.004539241082966328,0.005383814685046673,0.005022714380174875,0.005696981213986874
98,William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.1034550592303276,0.043008964508771896,0.018666595220565796,0.03250189870595932,0.023497609421610832,0.03191132843494415,0.020916379988193512,0.027434764429926872,0.03611946478486061,0.03371280059218407,0.031726617366075516,0.04445281997323036,0.03092340938746929,0.027361001819372177,0.04503731057047844,0.05161219835281372,0.04403829947113991,0.029987215995788574,0.04751405864953995,0.038366496562957764,0.04672043025493622,0.03260442614555359,0.028212008997797966,0.023137150332331657,0.028570430353283882,0.04234421253204346,0.04510170966386795,0.03518623113632202,0.03465249389410019,0.029548833146691322,0.02500058151781559,0.03389326483011246,0.03264117240905762,0.028643783181905746,0.05117243900895119,0.026257716119289398,0.028056815266609192,0.017496369779109955,0.03457070514559746,0.043663617223501205,0.03640125319361687,0.03621915355324745
99,Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,0.00015239592175930738,0.0115306181833148,0.009136639535427094,0.008814525790512562,0.00926328543573618,0.007046657148748636,0.013658328913152218,0.012840032577514648,0.01032022014260292,0.012986003421247005,0.009928259998559952,0.00883463490754366,0.010109254159033298,0.018725046887993813,0.011608611792325974,0.00951986014842987,0.01641874946653843,0.0077413939870893955,0.008233711123466492,0.006643919739872217,0.00902917142957449,0.009417484514415264,0.009530873969197273,0.009487819857895374,0.008462735451757908,0.010918849147856236,0.010108448565006256,0.009017614647746086,0.00710607273504138,0.009412379004061222,0.007552215363830328,0.013940886594355106,0.008382054045796394,0.005136104300618172,0.0061929537914693356,0.007737285923212767,0.009074222296476364,0.011609763838350773,0.013969202525913715,0.01184833887964487,0.010128115303814411,0.005853388458490372
100,The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.1596706509590149,0.025157591328024864,0.011142653413116932,0.024987205862998962,0.014317052438855171,0.023404976353049278,0.022249333560466766,0.025092044845223427,0.04189419001340866,0.0445849671959877,0.025506898760795593,0.026953233405947685,0.029200538992881775,0.024784736335277557,0.01582046039402485,0.03410138562321663,0.021893532946705818,0.02932610735297203,0.021209361031651497,0.020160501822829247,0.016910504549741745,0.01866099052131176,0.033964212983846664,0.028944065794348717,0.03192056342959404,0.037302687764167786,0.027523208409547806,0.030134936794638634,0.01374600175768137,0.011244167573750019,0.016657453030347824,0.03877370059490204,0.030353980138897896,0.025797657668590546,0.026588747277855873,0.019003206863999367,0.018777834251523018,0.013643743470311165,0.02040337584912777,0.0233553946018219,0.03023110330104828,0.026791436597704887
101,The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.40131568908691406,0.012681322172284126,0.008224782533943653,0.00963680911809206,0.008192312903702259,0.013803715817630291,0.012781706638634205,0.010484224185347557,0.009160803630948067,0.009496468119323254,0.008144360035657883,0.011377419345080853,0.01326676458120346,0.012288346886634827,0.01097896695137024,0.012895284220576286,0.011748612858355045,0.008713193237781525,0.010372993536293507,0.013966278173029423,0.011569355614483356,0.008383771404623985,0.012786476872861385,0.01007438451051712,0.010828513652086258,0.012497814372181892,0.012193779461085796,0.008470534346997738,0.012472005560994148,0.012895796447992325,0.01131177693605423,0.013624865561723709,0.008840542286634445,0.010551543906331062,0.013147280551493168,0.009764223359525204,0.010431681759655476,0.009769358672201633,0.013371089473366737,0.010292748920619488,0.011072272434830666,0.01135119330137968
102,Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,0.1314517706632614,0.03403550013899803,0.027142925187945366,0.04732264205813408,0.04199990630149841,0.035398218780756,0.027288835495710373,0.02729320153594017,0.04079422354698181,0.032579004764556885,0.0409650057554245,0.03958418592810631,0.032734546810388565,0.05666329339146614,0.027725985273718834,0.03175748139619827,0.037851180881261826,0.049037061631679535,0.032454486936330795,0.02437976934015751,0.028146805241703987,0.02251778170466423,0.032545655965805054,0.02330666035413742,0.04746521636843681,0.03905327990651131,0.04405395686626434,0.04304651916027069,0.037956032902002335,0.02631588652729988,0.04990014806389809,0.034982454031705856,0.030948298051953316,0.043499551713466644,0.024128200486302376,0.035123515874147415,0.019965223968029022,0.05140059441328049,0.041852906346321106,0.034811850637197495,0.02915114350616932,0.025872807949781418
103,Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,0.00016820845485199243,7.072632683957636e-07,8.792089261078218e-07,8.865442282512959e-07,5.156842917131144e-07,6.236861054276233e-07,5.295074174682668e-07,5.959654458820296e-07,5.959559530310798e-07,5.028935561313119e-07,6.252304274312337e-07,7.126520245037682e-07,6.50008018965309e-07,7.610458965245925e-07,5.271982672638842e-07,1.8694900063565e-06,8.634474397695158e-07,3.4512029856159643e-07,4.443759848982154e-07,7.850151177990483e-07,5.792086312794709e-07,4.7158053462226235e-07,6.884702656861919e-07,8.961748108049505e-07,7.27008341527835e-07,8.754655027587432e-07,4.801120780939527e-07,7.429223956023634e-07,5.482657456923334e-07,3.691589824939001e-07,5.563219929172192e-07,3.668054944228061e-07,8.497190719936043e-07,3.552773648607399e-07,6.553154321409238e-07,6.65260245114041e-07,6.746857366124459e-07,5.333303647603316e-07,3.944026332192152e-07,5.172261126062949e-07,4.548853098640393e-07,6.495316711152554e-07
104,The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,0.004212476313114166,0.004831436090171337,0.00347894593141973,0.006323794834315777,0.005171113181859255,0.005940152332186699,0.004873545374721289,0.008283828385174274,0.005392290651798248,0.005698643159121275,0.0050306981429457664,0.0039141178131103516,0.005212550517171621,0.007501673884689808,0.005680132657289505,0.006172470282763243,0.005827011074870825,0.005597480107098818,0.005097557324916124,0.005380995571613312,0.004462514538317919,0.006606095936149359,0.005999373272061348,0.006243486888706684,0.005832703318446875,0.004468095488846302,0.006233022548258305,0.006630367133766413,0.006166867446154356,0.006011956837028265,0.0038510728627443314,0.005180309992283583,0.0047914572060108185,0.0028091478161513805,0.008048119023442268,0.005370103754103184,0.005175222642719746,0.004621295724064112,0.006717078387737274,0.005037351045757532,0.00950072705745697,0.0037533254362642765
105,Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.9975764155387878,0.9949533343315125,0.9962557554244995,0.9947065711021423,0.994231104850769,0.9931005239486694,0.9961058497428894,0.9948988556861877,0.9931521415710449,0.993712842464447,0.9941926598548889,0.9955542683601379,0.9955116510391235,0.9953333735466003,0.9947893619537354,0.9946689009666443,0.993992269039154,0.9947327375411987,0.9960845708847046,0.9933346509933472,0.9959074258804321,0.991436779499054,0.9929284453392029,0.9957234859466553,0.9925985336303711,0.9954319000244141,0.9907192587852478,0.9935165643692017,0.9951576590538025,0.9952400922775269,0.9935992956161499,0.9900078773498535,0.992969810962677,0.995139479637146,0.995623767375946,0.995486319065094,0.9972543120384216,0.9960197806358337,0.9935582280158997,0.9958017468452454,0.9942227005958557,0.9905919432640076
